"Название Услуги","Ориентировочная Стоимость","Срок Исполнения","Размер Предоплаты"
"1","техническая поддержка рабочих станций и ИТ сервисов","2539013","269","846337"
"1","веб-разработка","5227429","237","1742476"
"1","создание мобильных систем","5055746","63","2527873"
"1","создание и обслуживание систем контроля доступа к портам и устройствам","4963887","35","2481943"
"1","организацию антивирусной защиты","6212970","43","2070990"
"1","решения касающиеся сетевой безопасности и отражения угроз","5005526","316","2502763"
"1","организация систем видеонаблюдения","2148674","121","1074337"
"1","построение и обслуживание структурированных кабельных систем (СКС)","9282423","319","3094141"
"1","создание и поддержка интеллектуальных медиасистем","5805879","239","2902939"
"1","телефония","1949553","359","649851"
"1","создание виртуального офиса","5851238","130","1950412"
"1","организация резервного копирования","3158186","65","1052728"
"1","администрирование сетей и серверов","468494","323","156164"
"1","техническая поддержка рабочих станций и ИТ сервисов","7580894","49","2526964"
"1","веб-разработка","9268720","80","3089573"
"1","создание мобильных систем","4784274","67","2392137"
"1","создание и обслуживание систем контроля доступа к портам и устройствам","8913237","276","4456618"
"1","организацию антивирусной защиты","1783648","272","594549"
"1","решения касающиеся сетевой безопасности и отражения угроз","4978106","123","1659368"
"1","организация систем видеонаблюдения","5721062","217","1907020"
"1","построение и обслуживание структурированных кабельных систем (СКС)","1460834","221","730417"
"1","создание и поддержка интеллектуальных медиасистем","253950","154","126975"
"1","телефония","9993942","183","3331314"
"1","создание виртуального офиса","7456000","340","2485333"
"1","организация резервного копирования","6606867","323","2202289"
"1","администрирование сетей и серверов","5860271","51","2930135"
"1","техническая поддержка рабочих станций и ИТ сервисов","9524016","275","3174672"
"1","веб-разработка","4611773","37","2305886"
"1","создание мобильных систем","6350523","110","2116841"
"1","создание и обслуживание систем контроля доступа к портам и устройствам","1673474","277","836737"
"1","организацию антивирусной защиты","9661264","96","4830632"
"1","решения касающиеся сетевой безопасности и отражения угроз","9441424","219","3147141"
"1","организация систем видеонаблюдения","2456567","322","1228283"
"1","построение и обслуживание структурированных кабельных систем (СКС)","1492199","33","497399"
"1","создание и поддержка интеллектуальных медиасистем","8272156","122","2757385"
"1","телефония","5685955","20","2842977"
"1","создание виртуального офиса","9905534","327","3301844"
"1","организация резервного копирования","9651932","157","3217310"
"1","администрирование сетей и серверов","1416698","22","708349"
"1","техническая поддержка рабочих станций и ИТ сервисов","4678987","129","2339493"
"1","веб-разработка","2966390","342","1483195"
"1","создание мобильных систем","8593240","101","2864413"
"1","создание и обслуживание систем контроля доступа к портам и устройствам","4283187","364","2141593"
"1","организацию антивирусной защиты","5663238","260","1887746"
"1","решения касающиеся сетевой безопасности и отражения угроз","5328740","55","1776246"
"1","организация систем видеонаблюдения","9702094","28","3234031"
"1","построение и обслуживание структурированных кабельных систем (СКС)","145587","47","72793"
"1","создание и поддержка интеллектуальных медиасистем","4962036","193","1654012"
"1","телефония","1432699","57","477566"
"1","создание виртуального офиса","9430719","229","3143573"
"1","организация резервного копирования","4441581","276","2220790"
"1","администрирование сетей и серверов","2009615","286","669871"
"1","техническая поддержка рабочих станций и ИТ сервисов","8549302","307","4274651"
"1","веб-разработка","964031","185","321343"
"1","создание мобильных систем","1208668","165","604334"
"1","создание и обслуживание систем контроля доступа к портам и устройствам","4781417","307","1593805"
"1","организацию антивирусной защиты","9615200","205","3205066"
"1","решения касающиеся сетевой безопасности и отражения угроз","5250178","50","1750059"
"1","организация систем видеонаблюдения","3789636","192","1263212"
"1","построение и обслуживание структурированных кабельных систем (СКС)","4457377","293","1485792"
"1","создание и поддержка интеллектуальных медиасистем","8580016","284","4290008"
"1","телефония","4565506","255","2282753"
"1","создание виртуального офиса","7235766","299","3617883"
"1","организация резервного копирования","2811393","173","1405696"
"1","администрирование сетей и серверов","2772019","74","1386009"
"1","техническая поддержка рабочих станций и ИТ сервисов","8087888","174","4043944"
"1","веб-разработка","2366482","196","1183241"
"1","создание мобильных систем","5980150","45","1993383"
"1","создание и обслуживание систем контроля доступа к портам и устройствам","4281409","114","2140704"
"1","организацию антивирусной защиты","7567636","281","2522545"
"1","решения касающиеся сетевой безопасности и отражения угроз","2009767","99","669922"
"1","организация систем видеонаблюдения","5220493","249","2610246"
"1","построение и обслуживание структурированных кабельных систем (СКС)","6051090","132","3025545"
"1","создание и поддержка интеллектуальных медиасистем","2722403","281","907467"
"1","телефония","6719926","260","2239975"
"1","создание виртуального офиса","2947879","227","982626"
"1","организация резервного копирования","8865993","55","4432996"
"1","администрирование сетей и серверов","3543293","219","1771646"
"1","техническая поддержка рабочих станций и ИТ сервисов","4458325","353","2229162"
"1","веб-разработка","3434297","120","1144765"
"1","создание мобильных систем","4578382","290","1526127"
"1","создание и обслуживание систем контроля доступа к портам и устройствам","116959","290","38986"
"1","организацию антивирусной защиты","6784847","310","2261615"
"1","решения касающиеся сетевой безопасности и отражения угроз","2362370","357","1181185"
"1","организация систем видеонаблюдения","3137018","202","1045672"
"1","построение и обслуживание структурированных кабельных систем (СКС)","4991435","32","2495717"
"1","создание и поддержка интеллектуальных медиасистем","9149544","326","4574772"
"1","телефония","8432297","345","4216148"
"1","создание виртуального офиса","4341195","303","2170597"
"1","организация резервного копирования","2148626","231","1074313"
"1","администрирование сетей и серверов","3468447","71","1734223"
"1","техническая поддержка рабочих станций и ИТ сервисов","9775667","256","3258555"
"1","веб-разработка","8529912","316","2843304"
"1","создание мобильных систем","4929180","132","2464590"
"1","создание и обслуживание систем контроля доступа к портам и устройствам","7741676","270","3870838"
"1","организацию антивирусной защиты","5665470","237","1888490"
"1","решения касающиеся сетевой безопасности и отражения угроз","9294238","291","3098079"
"1","организация систем видеонаблюдения","2418452","91","1209226"
"1","построение и обслуживание структурированных кабельных систем (СКС)","8073736","315","2691245"
"1","создание и поддержка интеллектуальных медиасистем","4121438","311","2060719"
"1","телефония","4757336","185","1585778"
"1","создание виртуального офиса","966322","328","322107"
"1","организация резервного копирования","9276428","30","4638214"
"1","администрирование сетей и серверов","5746961","256","1915653"
"1","техническая поддержка рабочих станций и ИТ сервисов","5220589","69","2610294"
"1","веб-разработка","3025862","176","1512931"
"1","создание мобильных систем","1940274","208","646758"
"1","создание и обслуживание систем контроля доступа к портам и устройствам","408768","166","204384"
"1","организацию антивирусной защиты","8049124","353","2683041"
"1","решения касающиеся сетевой безопасности и отражения угроз","1608446","264","536148"
"1","организация систем видеонаблюдения","8306296","132","2768765"
"1","построение и обслуживание структурированных кабельных систем (СКС)","7465204","198","3732602"
"1","создание и поддержка интеллектуальных медиасистем","7897906","126","3948953"
"1","телефония","7206804","354","3603402"
"1","создание виртуального офиса","6719235","326","2239745"
"1","организация резервного копирования","4443091","316","1481030"
"1","администрирование сетей и серверов","7637620","30","2545873"
"1","техническая поддержка рабочих станций и ИТ сервисов","4548247","144","1516082"
"1","веб-разработка","9356735","211","3118911"
"1","создание мобильных систем","7499318","312","2499772"
"1","создание и обслуживание систем контроля доступа к портам и устройствам","5973176","313","2986588"
"1","организацию антивирусной защиты","2334485","254","778161"
"1","решения касающиеся сетевой безопасности и отражения угроз","3721540","209","1240513"
"1","организация систем видеонаблюдения","775080","104","387540"
"1","построение и обслуживание структурированных кабельных систем (СКС)","345141","97","172570"
"1","создание и поддержка интеллектуальных медиасистем","7162114","191","3581057"
"1","телефония","281845","295","93948"
"1","создание виртуального офиса","538621","346","179540"
"1","организация резервного копирования","9938140","358","3312713"
"1","администрирование сетей и серверов","1160935","139","580467"
"1","техническая поддержка рабочих станций и ИТ сервисов","5713763","255","2856881"
"1","веб-разработка","1432044","163","716022"
"1","создание мобильных систем","9547494","122","3182498"
"1","создание и обслуживание систем контроля доступа к портам и устройствам","4385545","165","2192772"
"1","организацию антивирусной защиты","8910126","153","4455063"
"1","решения касающиеся сетевой безопасности и отражения угроз","710955","347","236985"
"1","организация систем видеонаблюдения","1313452","360","437817"
"1","построение и обслуживание структурированных кабельных систем (СКС)","3093013","99","1031004"
"1","создание и поддержка интеллектуальных медиасистем","9924619","120","4962309"
"1","телефония","4640005","331","1546668"
"1","создание виртуального офиса","2605750","92","1302875"
"1","организация резервного копирования","7134534","89","3567267"
"1","администрирование сетей и серверов","1146464","116","382154"
"1","техническая поддержка рабочих станций и ИТ сервисов","5004315","262","2502157"
"1","веб-разработка","727275","226","363637"
"1","создание мобильных систем","8353458","244","4176729"
"1","создание и обслуживание систем контроля доступа к портам и устройствам","9264460","234","4632230"
"1","организацию антивирусной защиты","3495796","263","1165265"
"1","решения касающиеся сетевой безопасности и отражения угроз","2944391","177","981463"
"1","организация систем видеонаблюдения","1615703","227","538567"
"1","построение и обслуживание структурированных кабельных систем (СКС)","6185157","31","3092578"
"1","создание и поддержка интеллектуальных медиасистем","5699266","172","2849633"
"1","телефония","9858603","147","3286201"
"1","создание виртуального офиса","8508989","58","4254494"
"1","организация резервного копирования","3149305","111","1049768"
"1","администрирование сетей и серверов","2873203","289","957734"
"1","техническая поддержка рабочих станций и ИТ сервисов","5326381","272","2663190"
"1","веб-разработка","8186984","163","4093492"
"1","создание мобильных систем","768854","162","256284"
"1","создание и обслуживание систем контроля доступа к портам и устройствам","1287408","34","429136"
"1","организацию антивирусной защиты","7917904","193","3958952"
"1","решения касающиеся сетевой безопасности и отражения угроз","4283965","48","1427988"
"1","организация систем видеонаблюдения","4272933","50","2136466"
"1","построение и обслуживание структурированных кабельных систем (СКС)","9686326","269","3228775"
"1","создание и поддержка интеллектуальных медиасистем","8808303","54","2936101"
"1","телефония","9100270","34","4550135"
"1","создание виртуального офиса","9685328","327","4842664"
"1","организация резервного копирования","1996654","182","665551"
"1","администрирование сетей и серверов","1938739","310","969369"
"1","техническая поддержка рабочих станций и ИТ сервисов","6701604","84","3350802"
"1","веб-разработка","4404805","234","2202402"
"1","создание мобильных систем","7490699","348","2496899"
"1","создание и обслуживание систем контроля доступа к портам и устройствам","1118053","115","559026"
"1","организацию антивирусной защиты","5764776","117","1921592"
"1","решения касающиеся сетевой безопасности и отражения угроз","9806546","261","4903273"
"1","организация систем видеонаблюдения","7737056","239","2579018"
"1","построение и обслуживание структурированных кабельных систем (СКС)","1660796","331","830398"
"1","создание и поддержка интеллектуальных медиасистем","4587534","30","2293767"
"1","телефония","3846480","288","1282160"
"1","создание виртуального офиса","7881435","99","3940717"
"1","организация резервного копирования","4047895","30","1349298"
"1","администрирование сетей и серверов","1197662","127","399220"
"1","техническая поддержка рабочих станций и ИТ сервисов","3523805","187","1761902"
"1","веб-разработка","3582978","19","1194326"
"1","создание мобильных систем","9191047","281","3063682"
"1","создание и обслуживание систем контроля доступа к портам и устройствам","1718720","20","859360"
"1","организацию антивирусной защиты","8900673","122","2966891"
"1","решения касающиеся сетевой безопасности и отражения угроз","4313161","24","2156580"
"1","организация систем видеонаблюдения","4781828","103","1593942"
"1","построение и обслуживание структурированных кабельных систем (СКС)","2227844","336","1113922"
"1","создание и поддержка интеллектуальных медиасистем","7550098","196","2516699"
"1","телефония","4019852","288","2009926"
"1","создание виртуального офиса","761760","332","380880"
"1","организация резервного копирования","5351115","34","1783705"
"1","администрирование сетей и серверов","3406451","361","1135483"
"1","техническая поддержка рабочих станций и ИТ сервисов","4521935","20","1507311"
"1","веб-разработка","8144216","83","4072108"
"1","создание мобильных систем","9157077","100","4578538"
"1","создание и обслуживание систем контроля доступа к портам и устройствам","9226327","249","4613163"
"1","организацию антивирусной защиты","4463120","254","2231560"
"1","решения касающиеся сетевой безопасности и отражения угроз","9943814","354","3314604"
"1","организация систем видеонаблюдения","4734952","186","2367476"
"1","построение и обслуживание структурированных кабельных систем (СКС)","2484547","229","828182"
"1","создание и поддержка интеллектуальных медиасистем","7031909","144","2343969"
"1","телефония","3118804","191","1039601"
"1","создание виртуального офиса","1350617","192","675308"
"1","организация резервного копирования","9822898","231","3274299"
"1","администрирование сетей и серверов","8753016","131","4376508"
"1","техническая поддержка рабочих станций и ИТ сервисов","3860651","237","1930325"
"1","веб-разработка","3847003","204","1282334"
"1","создание мобильных систем","9234034","214","4617017"
"1","создание и обслуживание систем контроля доступа к портам и устройствам","7893660","353","3946830"
"1","организацию антивирусной защиты","7971049","114","2657016"
"1","решения касающиеся сетевой безопасности и отражения угроз","5800257","17","1933419"
"1","организация систем видеонаблюдения","3084075","250","1028025"
"1","построение и обслуживание структурированных кабельных систем (СКС)","142154","67","71077"
"1","создание и поддержка интеллектуальных медиасистем","5710641","156","2855320"
"1","телефония","1909745","295","636581"
"1","создание виртуального офиса","8938272","325","2979424"
"1","организация резервного копирования","1036381","269","345460"
"1","администрирование сетей и серверов","3019292","117","1509646"
"1","техническая поддержка рабочих станций и ИТ сервисов","6471656","241","2157218"
"1","веб-разработка","639214","282","319607"
"1","создание мобильных систем","9128486","234","3042828"
"1","создание и обслуживание систем контроля доступа к портам и устройствам","1239214","24","619607"
"1","организацию антивирусной защиты","4167300","223","1389100"
"1","решения касающиеся сетевой безопасности и отражения угроз","1091761","74","545880"
"1","организация систем видеонаблюдения","5189284","221","2594642"
"1","построение и обслуживание структурированных кабельных систем (СКС)","7127473","61","3563736"
"1","создание и поддержка интеллектуальных медиасистем","1252422","111","417474"
"1","телефония","2753571","115","1376785"
"1","создание виртуального офиса","7062761","180","2354253"
"1","организация резервного копирования","4617587","346","1539195"
"1","администрирование сетей и серверов","9784779","65","3261593"
"1","техническая поддержка рабочих станций и ИТ сервисов","8630760","153","4315380"
"1","веб-разработка","6227559","48","2075853"
"1","создание мобильных систем","3368333","46","1122777"
"1","создание и обслуживание систем контроля доступа к портам и устройствам","3800931","305","1900465"
"1","организацию антивирусной защиты","7057527","121","3528763"
"1","решения касающиеся сетевой безопасности и отражения угроз","8439130","261","2813043"
"1","организация систем видеонаблюдения","750028","117","375014"
"1","построение и обслуживание структурированных кабельных систем (СКС)","8917334","302","2972444"
"1","создание и поддержка интеллектуальных медиасистем","8133898","195","4066949"
"1","телефония","3294272","37","1098090"
"1","создание виртуального офиса","1697780","217","565926"
"1","организация резервного копирования","5202676","271","2601338"
"1","администрирование сетей и серверов","2431086","125","1215543"
"1","техническая поддержка рабочих станций и ИТ сервисов","3770509","210","1885254"
"1","веб-разработка","989348","124","494674"
"1","создание мобильных систем","1732122","278","577374"
"1","создание и обслуживание систем контроля доступа к портам и устройствам","155459","46","77729"
"1","организацию антивирусной защиты","6196539","214","3098269"
"1","решения касающиеся сетевой безопасности и отражения угроз","7442408","184","2480802"
"1","организация систем видеонаблюдения","2261069","81","753689"
"1","построение и обслуживание структурированных кабельных систем (СКС)","7723152","298","3861576"
"1","создание и поддержка интеллектуальных медиасистем","1660799","270","553599"
"1","телефония","5693691","220","2846845"
"1","создание виртуального офиса","8104452","23","2701484"
"1","организация резервного копирования","8031744","145","2677248"
"1","администрирование сетей и серверов","9433367","300","4716683"
"1","техническая поддержка рабочих станций и ИТ сервисов","3914583","327","1957291"
"1","веб-разработка","8937538","228","4468769"
"1","создание мобильных систем","8594269","186","4297134"
"1","создание и обслуживание систем контроля доступа к портам и устройствам","9956415","222","4978207"
"1","организацию антивирусной защиты","8831291","171","4415645"
"1","решения касающиеся сетевой безопасности и отражения угроз","3039392","187","1519696"
"1","организация систем видеонаблюдения","8432039","66","4216019"
"1","построение и обслуживание структурированных кабельных систем (СКС)","6638018","47","3319009"
"1","создание и поддержка интеллектуальных медиасистем","2329815","182","1164907"
"1","телефония","5880138","62","2940069"
"1","создание виртуального офиса","282833","191","141416"
"1","организация резервного копирования","2460398","285","820132"
"1","администрирование сетей и серверов","4410999","332","1470333"
"1","техническая поддержка рабочих станций и ИТ сервисов","3560032","276","1186677"
"1","веб-разработка","3265529","37","1088509"
"1","создание мобильных систем","3971040","162","1323680"
"1","создание и обслуживание систем контроля доступа к портам и устройствам","2559338","227","853112"
"1","организацию антивирусной защиты","1695292","350","565097"
"1","решения касающиеся сетевой безопасности и отражения угроз","5087266","271","1695755"
"1","организация систем видеонаблюдения","8949375","50","4474687"
"1","построение и обслуживание структурированных кабельных систем (СКС)","4006350","108","1335450"
"1","создание и поддержка интеллектуальных медиасистем","6378419","26","3189209"
"1","телефония","5552592","309","2776296"
"1","создание виртуального офиса","4244644","274","1414881"
"1","организация резервного копирования","4298809","161","2149404"
"1","администрирование сетей и серверов","8621332","154","2873777"
"1","техническая поддержка рабочих станций и ИТ сервисов","2832415","309","944138"
"1","веб-разработка","8973911","326","2991303"
"1","создание мобильных систем","3138374","82","1046124"
"1","создание и обслуживание систем контроля доступа к портам и устройствам","9145262","228","3048420"
"1","организацию антивирусной защиты","6900383","326","3450191"
"1","решения касающиеся сетевой безопасности и отражения угроз","8489525","101","4244762"
"1","организация систем видеонаблюдения","6142459","320","2047486"
"1","построение и обслуживание структурированных кабельных систем (СКС)","7980815","300","3990407"
"1","создание и поддержка интеллектуальных медиасистем","8826704","143","2942234"
"1","телефония","5082061","32","2541030"
"1","создание виртуального офиса","3900499","230","1300166"
"1","организация резервного копирования","8368742","181","2789580"
"1","администрирование сетей и серверов","732503","101","366251"
"1","техническая поддержка рабочих станций и ИТ сервисов","8110954","364","4055477"
"1","веб-разработка","7340685","296","2446895"
"1","создание мобильных систем","3592714","219","1796357"
"1","создание и обслуживание систем контроля доступа к портам и устройствам","2193498","89","731166"
"1","организацию антивирусной защиты","6847626","173","3423813"
"1","решения касающиеся сетевой безопасности и отражения угроз","9734031","287","3244677"
"1","организация систем видеонаблюдения","4209683","292","2104841"
"1","построение и обслуживание структурированных кабельных систем (СКС)","8139934","246","2713311"
"1","создание и поддержка интеллектуальных медиасистем","2764334","299","921444"
"1","телефония","7294456","319","2431485"
"1","создание виртуального офиса","5926726","150","1975575"
"1","организация резервного копирования","6750554","276","3375277"
"1","администрирование сетей и серверов","9317578","115","4658789"
"1","техническая поддержка рабочих станций и ИТ сервисов","2951585","216","983861"
"1","веб-разработка","4712271","175","2356135"
"1","создание мобильных систем","4127159","168","1375719"
"1","создание и обслуживание систем контроля доступа к портам и устройствам","6537020","243","2179006"
"1","организацию антивирусной защиты","7442671","287","3721335"
"1","решения касающиеся сетевой безопасности и отражения угроз","6871367","64","2290455"
"1","организация систем видеонаблюдения","6537415","116","2179138"
"1","построение и обслуживание структурированных кабельных систем (СКС)","9961977","68","3320659"
"1","создание и поддержка интеллектуальных медиасистем","7531865","349","2510621"
"1","телефония","4171348","188","1390449"
"1","создание виртуального офиса","3254142","140","1627071"
"1","организация резервного копирования","4040643","133","1346881"
"1","администрирование сетей и серверов","8618896","204","4309448"
"1","техническая поддержка рабочих станций и ИТ сервисов","2858927","117","952975"
"1","веб-разработка","3129394","103","1564697"
"1","создание мобильных систем","2189335","317","1094667"
"1","создание и обслуживание систем контроля доступа к портам и устройствам","7254319","210","2418106"
"1","организацию антивирусной защиты","1652609","248","826304"
"1","решения касающиеся сетевой безопасности и отражения угроз","4913611","253","1637870"
"1","организация систем видеонаблюдения","9520194","38","4760097"
"1","построение и обслуживание структурированных кабельных систем (СКС)","5721760","204","2860880"
"1","создание и поддержка интеллектуальных медиасистем","3923015","195","1961507"
"1","телефония","1956806","350","652268"
"1","создание виртуального офиса","9613428","307","4806714"
"1","организация резервного копирования","2664137","259","888045"
"1","администрирование сетей и серверов","9695957","364","3231985"
"1","техническая поддержка рабочих станций и ИТ сервисов","1705420","200","852710"
"1","веб-разработка","7557133","285","2519044"
"1","создание мобильных систем","2910385","163","970128"
"1","создание и обслуживание систем контроля доступа к портам и устройствам","2366391","292","788797"
"1","организацию антивирусной защиты","6281226","328","2093742"
"1","решения касающиеся сетевой безопасности и отражения угроз","9829139","113","4914569"
"1","организация систем видеонаблюдения","8360627","46","4180313"
"1","построение и обслуживание структурированных кабельных систем (СКС)","709042","130","354521"
"1","создание и поддержка интеллектуальных медиасистем","8366988","123","4183494"
"1","телефония","5409446","24","1803148"
"1","создание виртуального офиса","8616286","90","4308143"
"1","организация резервного копирования","6899593","296","2299864"
"1","администрирование сетей и серверов","6759867","215","2253289"
"1","техническая поддержка рабочих станций и ИТ сервисов","708906","208","354453"
"1","веб-разработка","445670","293","148556"
"1","создание мобильных систем","564187","257","282093"
"1","создание и обслуживание систем контроля доступа к портам и устройствам","5827249","26","2913624"
"1","организацию антивирусной защиты","5759940","332","2879970"
"1","решения касающиеся сетевой безопасности и отражения угроз","7546283","130","2515427"
"1","организация систем видеонаблюдения","8403849","38","2801283"
"1","построение и обслуживание структурированных кабельных систем (СКС)","7171093","282","2390364"
"1","создание и поддержка интеллектуальных медиасистем","6245792","280","2081930"
"1","телефония","2596291","305","865430"
"1","создание виртуального офиса","3580917","89","1790458"
"1","организация резервного копирования","5630487","212","2815243"
"1","администрирование сетей и серверов","7434991","89","2478330"
"1","техническая поддержка рабочих станций и ИТ сервисов","3657735","126","1219245"
"1","веб-разработка","9813447","140","3271149"
"1","создание мобильных систем","5974697","108","1991565"
"1","создание и обслуживание систем контроля доступа к портам и устройствам","2673646","60","1336823"
"1","организацию антивирусной защиты","2201399","202","1100699"
"1","решения касающиеся сетевой безопасности и отражения угроз","2458409","363","1229204"
"1","организация систем видеонаблюдения","2038967","31","679655"
"1","построение и обслуживание структурированных кабельных систем (СКС)","6367457","296","3183728"
"1","создание и поддержка интеллектуальных медиасистем","6102827","186","3051413"
"1","телефония","3372850","75","1124283"
"1","создание виртуального офиса","2911173","327","970391"
"1","организация резервного копирования","683582","72","341791"
"1","администрирование сетей и серверов","2924087","140","1462043"
"1","техническая поддержка рабочих станций и ИТ сервисов","4636256","156","2318128"
"1","веб-разработка","9756196","225","3252065"
"1","создание мобильных систем","5878598","206","1959532"
"1","создание и обслуживание систем контроля доступа к портам и устройствам","2861433","127","1430716"
"1","организацию антивирусной защиты","9818174","321","4909087"
"1","решения касающиеся сетевой безопасности и отражения угроз","8062385","65","4031192"
"1","организация систем видеонаблюдения","4750511","107","2375255"
"1","построение и обслуживание структурированных кабельных систем (СКС)","1679362","162","559787"
"1","создание и поддержка интеллектуальных медиасистем","2116197","256","1058098"
"1","телефония","9461962","181","3153987"
"1","создание виртуального офиса","4994364","149","2497182"
"1","организация резервного копирования","9422303","259","4711151"
"1","администрирование сетей и серверов","647871","120","215957"
"1","техническая поддержка рабочих станций и ИТ сервисов","1855502","316","618500"
"1","веб-разработка","5619502","177","2809751"
"1","создание мобильных систем","9797924","43","3265974"
"1","создание и обслуживание систем контроля доступа к портам и устройствам","7520262","101","3760131"
"1","организацию антивирусной защиты","9926608","69","3308869"
"1","решения касающиеся сетевой безопасности и отражения угроз","2057331","79","1028665"
"1","организация систем видеонаблюдения","545684","46","181894"
"1","построение и обслуживание структурированных кабельных систем (СКС)","9018347","332","3006115"
"1","создание и поддержка интеллектуальных медиасистем","6682582","292","2227527"
"1","телефония","639165","361","319582"
"1","создание виртуального офиса","7569039","38","2523013"
"1","организация резервного копирования","207283","91","69094"
"1","администрирование сетей и серверов","6373428","238","3186714"
"1","техническая поддержка рабочих станций и ИТ сервисов","1968270","108","984135"
"1","веб-разработка","5543896","133","2771948"
"1","создание мобильных систем","3318428","261","1659214"
"1","создание и обслуживание систем контроля доступа к портам и устройствам","2524801","199","841600"
"1","организацию антивирусной защиты","2799343","312","933114"
"1","решения касающиеся сетевой безопасности и отражения угроз","6378145","340","3189072"
"1","организация систем видеонаблюдения","688445","326","344222"
"1","построение и обслуживание структурированных кабельных систем (СКС)","7386579","23","3693289"
"1","создание и поддержка интеллектуальных медиасистем","2195232","246","731744"
"1","телефония","1767381","148","589127"
"1","создание виртуального офиса","6890635","134","2296878"
"1","организация резервного копирования","5872124","225","1957374"
"1","администрирование сетей и серверов","2805673","335","935224"
"1","техническая поддержка рабочих станций и ИТ сервисов","2323394","340","1161697"
"1","веб-разработка","5804952","158","2902476"
"1","создание мобильных систем","7810432","124","3905216"
"1","создание и обслуживание систем контроля доступа к портам и устройствам","6238223","274","3119111"
"1","организацию антивирусной защиты","3837730","308","1279243"
"1","решения касающиеся сетевой безопасности и отражения угроз","3143125","181","1047708"
"1","организация систем видеонаблюдения","2315633","60","771877"
"1","построение и обслуживание структурированных кабельных систем (СКС)","5046019","208","2523009"
"1","создание и поддержка интеллектуальных медиасистем","9414436","170","4707218"
