"Название Услуги","Ориентировочная Стоимость","Срок Исполнения","Размер Предоплаты"
"-8328464258147580553","создание и обслуживание систем контроля доступа к портам и устройствам","3853870","171","1926935"
"2469142237839591980","организацию антивирусной защиты","9627909","109","4813954"
"2616570928961448323","решения касающиеся сетевой безопасности и отражения угроз","5026932","235","1675644"
"-3680269178049521279","организация систем видеонаблюдения","3156819","147","1578409"
"2516008887899560551","построение и обслуживание структурированных кабельных систем (СКС)","8132357","170","2710785"
"-7969534644400923505","создание и поддержка интеллектуальных медиасистем","5167347","231","1722449"
"251320525167778322","телефония","5155598","163","1718532"
"-4590959470529102714","создание виртуального офиса","207941","139","103970"
"-6289304117607109823","организация резервного копирования","5402337","158","1800779"
"2965058785176708706","администрирование сетей и серверов","4505406","69","2252703"
"2848109590184005075","техническая поддержка рабочих станций и ИТ сервисов","5826166","149","1942055"
"2994302052304582332","веб-разработка","6485037","173","2161679"
"-2038546902307346515","создание мобильных систем","3733494","67","1866747"
"-8328464258147580553","создание и обслуживание систем контроля доступа к портам и устройствам","3829614","151","1276538"
"2469142237839591980","организацию антивирусной защиты","8868754","184","2956251"
"2616570928961448323","решения касающиеся сетевой безопасности и отражения угроз","6527901","237","3263950"
"-3680269178049521279","организация систем видеонаблюдения","8453131","125","2817710"
"2516008887899560551","построение и обслуживание структурированных кабельных систем (СКС)","1222503","205","611251"
"-7969534644400923505","создание и поддержка интеллектуальных медиасистем","2393392","301","1196696"
"251320525167778322","телефония","5997368","241","1999122"
"-4590959470529102714","создание виртуального офиса","9950927","251","4975463"
"-6289304117607109823","организация резервного копирования","7493623","104","2497874"
"2965058785176708706","администрирование сетей и серверов","9244202","285","4622101"
"2848109590184005075","техническая поддержка рабочих станций и ИТ сервисов","8919145","300","2973048"
"2994302052304582332","веб-разработка","1936105","171","645368"
"-2038546902307346515","создание мобильных систем","2695391","341","1347695"
"-8328464258147580553","создание и обслуживание систем контроля доступа к портам и устройствам","1953707","180","976853"
"2469142237839591980","организацию антивирусной защиты","3338048","164","1669024"
"2616570928961448323","решения касающиеся сетевой безопасности и отражения угроз","1878765","304","939382"
"-3680269178049521279","организация систем видеонаблюдения","8523100","231","4261550"
"2516008887899560551","построение и обслуживание структурированных кабельных систем (СКС)","5970636","278","2985318"
"-7969534644400923505","создание и поддержка интеллектуальных медиасистем","7848906","134","2616302"
"251320525167778322","телефония","7802122","341","3901061"
"-4590959470529102714","создание виртуального офиса","8197074","325","4098537"
"-6289304117607109823","организация резервного копирования","9245175","88","3081725"
"2965058785176708706","администрирование сетей и серверов","5979468","25","2989734"
"2848109590184005075","техническая поддержка рабочих станций и ИТ сервисов","2501280","91","833760"
"2994302052304582332","веб-разработка","1801364","14","900682"
"-2038546902307346515","создание мобильных систем","2498701","137","832900"
"-8328464258147580553","создание и обслуживание систем контроля доступа к портам и устройствам","8297275","343","4148637"
"2469142237839591980","организацию антивирусной защиты","8541007","281","4270503"
"2616570928961448323","решения касающиеся сетевой безопасности и отражения угроз","6761970","50","3380985"
"-3680269178049521279","организация систем видеонаблюдения","6792675","93","2264225"
"2516008887899560551","построение и обслуживание структурированных кабельных систем (СКС)","6780027","169","2260009"
"-7969534644400923505","создание и поддержка интеллектуальных медиасистем","709002","56","236334"
"251320525167778322","телефония","473599","77","157866"
"-4590959470529102714","создание виртуального офиса","8104166","334","4052083"
"-6289304117607109823","организация резервного копирования","8075665","126","4037832"
"2965058785176708706","администрирование сетей и серверов","9331275","259","3110425"
"2848109590184005075","техническая поддержка рабочих станций и ИТ сервисов","4315005","50","1438335"
"2994302052304582332","веб-разработка","9088159","215","4544079"
"-2038546902307346515","создание мобильных систем","7404743","251","3702371"
"-8328464258147580553","создание и обслуживание систем контроля доступа к портам и устройствам","4026752","114","1342250"
"2469142237839591980","организацию антивирусной защиты","2809640","348","936546"
"2616570928961448323","решения касающиеся сетевой безопасности и отражения угроз","4552882","262","1517627"
"-3680269178049521279","организация систем видеонаблюдения","2208509","240","736169"
"2516008887899560551","построение и обслуживание структурированных кабельных систем (СКС)","319235","277","159617"
"-7969534644400923505","создание и поддержка интеллектуальных медиасистем","638140","54","319070"
"251320525167778322","телефония","4310784","362","2155392"
"-4590959470529102714","создание виртуального офиса","9092422","16","4546211"
"-6289304117607109823","организация резервного копирования","5077799","212","2538899"
"2965058785176708706","администрирование сетей и серверов","4966307","95","2483153"
"2848109590184005075","техническая поддержка рабочих станций и ИТ сервисов","4017005","349","1339001"
"2994302052304582332","веб-разработка","4139142","243","2069571"
"-2038546902307346515","создание мобильных систем","8139982","257","2713327"
"-8328464258147580553","создание и обслуживание систем контроля доступа к портам и устройствам","3596927","78","1798463"
"2469142237839591980","организацию антивирусной защиты","2315004","358","771668"
"2616570928961448323","решения касающиеся сетевой безопасности и отражения угроз","8075333","200","4037666"
"-3680269178049521279","организация систем видеонаблюдения","9834999","27","4917499"
"2516008887899560551","построение и обслуживание структурированных кабельных систем (СКС)","6421136","158","3210568"
"-7969534644400923505","создание и поддержка интеллектуальных медиасистем","6851702","337","3425851"
"251320525167778322","телефония","1203120","298","401040"
"-4590959470529102714","создание виртуального офиса","5924117","106","1974705"
"-6289304117607109823","организация резервного копирования","3870787","35","1290262"
"2965058785176708706","администрирование сетей и серверов","5485993","256","2742996"
"2848109590184005075","техническая поддержка рабочих станций и ИТ сервисов","3294573","41","1647286"
"2994302052304582332","веб-разработка","9612891","202","4806445"
"-2038546902307346515","создание мобильных систем","4469624","246","2234812"
"-8328464258147580553","создание и обслуживание систем контроля доступа к портам и устройствам","6605293","179","3302646"
"2469142237839591980","организацию антивирусной защиты","4553881","183","2276940"
"2616570928961448323","решения касающиеся сетевой безопасности и отражения угроз","3255988","192","1627994"
"-3680269178049521279","организация систем видеонаблюдения","2985230","299","1492615"
"2516008887899560551","построение и обслуживание структурированных кабельных систем (СКС)","3571906","21","1785953"
"-7969534644400923505","создание и поддержка интеллектуальных медиасистем","4007201","138","2003600"
"251320525167778322","телефония","6431823","145","3215911"
"-4590959470529102714","создание виртуального офиса","8226541","189","4113270"
"-6289304117607109823","организация резервного копирования","6480885","215","2160295"
"2965058785176708706","администрирование сетей и серверов","5998489","287","1999496"
"2848109590184005075","техническая поддержка рабочих станций и ИТ сервисов","9168727","155","3056242"
"2994302052304582332","веб-разработка","2422863","63","1211431"
"-2038546902307346515","создание мобильных систем","1189889","98","594944"
"-8328464258147580553","создание и обслуживание систем контроля доступа к портам и устройствам","7088859","107","2362953"
"2469142237839591980","организацию антивирусной защиты","1631200","35","815600"
"2616570928961448323","решения касающиеся сетевой безопасности и отражения угроз","9090540","43","4545270"
"-3680269178049521279","организация систем видеонаблюдения","2763154","59","921051"
"2516008887899560551","построение и обслуживание структурированных кабельных систем (СКС)","9134655","350","4567327"
"-7969534644400923505","создание и поддержка интеллектуальных медиасистем","5410493","140","1803497"
"251320525167778322","телефония","5819072","332","2909536"
"-4590959470529102714","создание виртуального офиса","2519654","288","1259827"
"-6289304117607109823","организация резервного копирования","8740691","280","2913563"
"2965058785176708706","администрирование сетей и серверов","4256591","278","1418863"
"2848109590184005075","техническая поддержка рабочих станций и ИТ сервисов","3680603","332","1840301"
"2994302052304582332","веб-разработка","9121676","63","4560838"
"-2038546902307346515","создание мобильных систем","8995160","213","2998386"
"-8328464258147580553","создание и обслуживание систем контроля доступа к портам и устройствам","2018936","66","1009468"
"2469142237839591980","организацию антивирусной защиты","2345990","108","1172995"
"2616570928961448323","решения касающиеся сетевой безопасности и отражения угроз","6510766","23","3255383"
"-3680269178049521279","организация систем видеонаблюдения","3856538","258","1928269"
"2516008887899560551","построение и обслуживание структурированных кабельных систем (СКС)","100366","85","50183"
"-7969534644400923505","создание и поддержка интеллектуальных медиасистем","8983789","162","2994596"
"251320525167778322","телефония","2115210","16","1057605"
"-4590959470529102714","создание виртуального офиса","7396425","334","3698212"
"-6289304117607109823","организация резервного копирования","2987627","308","1493813"
"2965058785176708706","администрирование сетей и серверов","5022733","323","1674244"
"2848109590184005075","техническая поддержка рабочих станций и ИТ сервисов","7628283","71","2542761"
"2994302052304582332","веб-разработка","2669336","118","889778"
"-2038546902307346515","создание мобильных систем","9751616","150","3250538"
"-8328464258147580553","создание и обслуживание систем контроля доступа к портам и устройствам","495770","299","247885"
"2469142237839591980","организацию антивирусной защиты","3866072","90","1933036"
"2616570928961448323","решения касающиеся сетевой безопасности и отражения угроз","4391570","343","1463856"
"-3680269178049521279","организация систем видеонаблюдения","8230669","86","2743556"
"2516008887899560551","построение и обслуживание структурированных кабельных систем (СКС)","4572882","358","1524294"
"-7969534644400923505","создание и поддержка интеллектуальных медиасистем","5429588","70","1809862"
"251320525167778322","телефония","4543517","334","2271758"
"-4590959470529102714","создание виртуального офиса","1096426","283","548213"
"-6289304117607109823","организация резервного копирования","8566401","318","2855467"
"2965058785176708706","администрирование сетей и серверов","6886186","40","3443093"
"2848109590184005075","техническая поддержка рабочих станций и ИТ сервисов","5210556","250","1736852"
"2994302052304582332","веб-разработка","6709994","350","2236664"
"-2038546902307346515","создание мобильных систем","6182840","61","2060946"
"-8328464258147580553","создание и обслуживание систем контроля доступа к портам и устройствам","7783818","79","2594606"
"2469142237839591980","организацию антивирусной защиты","8891403","209","2963801"
"2616570928961448323","решения касающиеся сетевой безопасности и отражения угроз","8506665","179","2835555"
"-3680269178049521279","организация систем видеонаблюдения","7056628","166","2352209"
"2516008887899560551","построение и обслуживание структурированных кабельных систем (СКС)","8921351","57","2973783"
"-7969534644400923505","создание и поддержка интеллектуальных медиасистем","7714268","352","2571422"
"251320525167778322","телефония","7203373","364","3601686"
"-4590959470529102714","создание виртуального офиса","364884","302","182442"
"-6289304117607109823","организация резервного копирования","8034771","270","4017385"
"2965058785176708706","администрирование сетей и серверов","9614053","266","3204684"
"2848109590184005075","техническая поддержка рабочих станций и ИТ сервисов","2490961","123","1245480"
"2994302052304582332","веб-разработка","4908930","287","2454465"
"-2038546902307346515","создание мобильных систем","7495061","49","3747530"
"-8328464258147580553","создание и обслуживание систем контроля доступа к портам и устройствам","8226355","303","2742118"
"2469142237839591980","организацию антивирусной защиты","7453006","31","2484335"
"2616570928961448323","решения касающиеся сетевой безопасности и отражения угроз","9995824","308","4997912"
"-3680269178049521279","организация систем видеонаблюдения","5608386","293","2804193"
"2516008887899560551","построение и обслуживание структурированных кабельных систем (СКС)","6142168","51","2047389"
"-7969534644400923505","создание и поддержка интеллектуальных медиасистем","3413253","266","1706626"
"251320525167778322","телефония","2699070","85","899690"
"-4590959470529102714","создание виртуального офиса","1164699","268","388233"
"-6289304117607109823","организация резервного копирования","6178655","238","3089327"
"2965058785176708706","администрирование сетей и серверов","7521387","139","2507129"
"2848109590184005075","техническая поддержка рабочих станций и ИТ сервисов","9524760","118","4762380"
"2994302052304582332","веб-разработка","6178947","125","3089473"
"-2038546902307346515","создание мобильных систем","1850080","195","616693"
"-8328464258147580553","создание и обслуживание систем контроля доступа к портам и устройствам","2935953","56","1467976"
"2469142237839591980","организацию антивирусной защиты","6558683","40","2186227"
"2616570928961448323","решения касающиеся сетевой безопасности и отражения угроз","1126556","144","375518"
"-3680269178049521279","организация систем видеонаблюдения","4532079","127","1510693"
"2516008887899560551","построение и обслуживание структурированных кабельных систем (СКС)","6274607","15","2091535"
"-7969534644400923505","создание и поддержка интеллектуальных медиасистем","2296600","211","765533"
"251320525167778322","телефония","637661","211","318830"
"-4590959470529102714","создание виртуального офиса","1497359","339","748679"
"-6289304117607109823","организация резервного копирования","1577677","360","788838"
"2965058785176708706","администрирование сетей и серверов","2298897","139","766299"
"2848109590184005075","техническая поддержка рабочих станций и ИТ сервисов","3591985","201","1795992"
"2994302052304582332","веб-разработка","8943460","209","2981153"
"-2038546902307346515","создание мобильных систем","3462062","56","1731031"
"-8328464258147580553","создание и обслуживание систем контроля доступа к портам и устройствам","4138017","259","1379339"
"2469142237839591980","организацию антивирусной защиты","342606","147","171303"
"2616570928961448323","решения касающиеся сетевой безопасности и отражения угроз","3855078","150","1285026"
"-3680269178049521279","организация систем видеонаблюдения","1145241","139","381747"
"2516008887899560551","построение и обслуживание структурированных кабельных систем (СКС)","5371928","338","2685964"
"-7969534644400923505","создание и поддержка интеллектуальных медиасистем","8043889","357","4021944"
"251320525167778322","телефония","3009522","228","1003174"
"-4590959470529102714","создание виртуального офиса","1303429","328","651714"
"-6289304117607109823","организация резервного копирования","1067876","115","355958"
"2965058785176708706","администрирование сетей и серверов","5174675","238","2587337"
"2848109590184005075","техническая поддержка рабочих станций и ИТ сервисов","3912730","140","1304243"
"2994302052304582332","веб-разработка","6879136","268","3439568"
"-2038546902307346515","создание мобильных систем","2630283","48","1315141"
"-8328464258147580553","создание и обслуживание систем контроля доступа к портам и устройствам","7747370","349","3873685"
"2469142237839591980","организацию антивирусной защиты","4657052","268","2328526"
"2616570928961448323","решения касающиеся сетевой безопасности и отражения угроз","9911740","190","3303913"
"-3680269178049521279","организация систем видеонаблюдения","3070997","15","1023665"
"2516008887899560551","построение и обслуживание структурированных кабельных систем (СКС)","8576127","327","2858709"
"-7969534644400923505","создание и поддержка интеллектуальных медиасистем","8676400","153","4338200"
"251320525167778322","телефония","6065719","109","3032859"
"-4590959470529102714","создание виртуального офиса","6838246","16","2279415"
"-6289304117607109823","организация резервного копирования","1928583","272","964291"
"2965058785176708706","администрирование сетей и серверов","8801978","102","4400989"
"2848109590184005075","техническая поддержка рабочих станций и ИТ сервисов","4847301","271","2423650"
"2994302052304582332","веб-разработка","7708649","349","3854324"
"-2038546902307346515","создание мобильных систем","7368992","139","2456330"
"-8328464258147580553","создание и обслуживание систем контроля доступа к портам и устройствам","7617184","245","3808592"
"2469142237839591980","организацию антивирусной защиты","2572540","246","857513"
"2616570928961448323","решения касающиеся сетевой безопасности и отражения угроз","5348520","355","1782840"
"-3680269178049521279","организация систем видеонаблюдения","5261770","72","1753923"
"2516008887899560551","построение и обслуживание структурированных кабельных систем (СКС)","2659958","103","886652"
"-7969534644400923505","создание и поддержка интеллектуальных медиасистем","843772","320","421886"
"251320525167778322","телефония","919575","204","306525"
"-4590959470529102714","создание виртуального офиса","5264159","179","2632079"
"-6289304117607109823","организация резервного копирования","1133525","298","566762"
"2965058785176708706","администрирование сетей и серверов","9454905","325","3151635"
"2848109590184005075","техническая поддержка рабочих станций и ИТ сервисов","9207729","145","3069243"
"2994302052304582332","веб-разработка","7735184","292","2578394"
"-2038546902307346515","создание мобильных систем","6695146","294","2231715"
"-8328464258147580553","создание и обслуживание систем контроля доступа к портам и устройствам","3091270","23","1030423"
"2469142237839591980","организацию антивирусной защиты","5715806","233","2857903"
"2616570928961448323","решения касающиеся сетевой безопасности и отражения угроз","486794","99","243397"
"-3680269178049521279","организация систем видеонаблюдения","3749984","364","1249994"
"2516008887899560551","построение и обслуживание структурированных кабельных систем (СКС)","1825060","95","608353"
"-7969534644400923505","создание и поддержка интеллектуальных медиасистем","393778","91","131259"
"251320525167778322","телефония","2402275","119","800758"
"-4590959470529102714","создание виртуального офиса","7003796","104","3501898"
"-6289304117607109823","организация резервного копирования","306190","218","153095"
"2965058785176708706","администрирование сетей и серверов","2752313","213","917437"
"2848109590184005075","техническая поддержка рабочих станций и ИТ сервисов","3429614","53","1714807"
"2994302052304582332","веб-разработка","3686254","234","1843127"
"-2038546902307346515","создание мобильных систем","2161286","356","1080643"
"-8328464258147580553","создание и обслуживание систем контроля доступа к портам и устройствам","3665184","305","1832592"
"2469142237839591980","организацию антивирусной защиты","3226369","334","1075456"
"2616570928961448323","решения касающиеся сетевой безопасности и отражения угроз","6192415","73","2064138"
"-3680269178049521279","организация систем видеонаблюдения","7690958","186","2563652"
"2516008887899560551","построение и обслуживание структурированных кабельных систем (СКС)","8056679","226","2685559"
"-7969534644400923505","создание и поддержка интеллектуальных медиасистем","4800033","167","2400016"
"251320525167778322","телефония","7923401","133","3961700"
"-4590959470529102714","создание виртуального офиса","8480253","301","4240126"
"-6289304117607109823","организация резервного копирования","9640421","293","3213473"
"2965058785176708706","администрирование сетей и серверов","2234260","214","744753"
"2848109590184005075","техническая поддержка рабочих станций и ИТ сервисов","5875019","55","1958339"
"2994302052304582332","веб-разработка","1178076","74","392692"
"-2038546902307346515","создание мобильных систем","7379865","222","3689932"
"-8328464258147580553","создание и обслуживание систем контроля доступа к портам и устройствам","2185396","168","728465"
"2469142237839591980","организацию антивирусной защиты","350820","162","175410"
"2616570928961448323","решения касающиеся сетевой безопасности и отражения угроз","5400017","53","1800005"
"-3680269178049521279","организация систем видеонаблюдения","4883048","257","1627682"
"2516008887899560551","построение и обслуживание структурированных кабельных систем (СКС)","7322400","170","2440800"
"-7969534644400923505","создание и поддержка интеллектуальных медиасистем","6330277","270","2110092"
"251320525167778322","телефония","9719256","321","3239752"
"-4590959470529102714","создание виртуального офиса","1131831","295","565915"
"-6289304117607109823","организация резервного копирования","2934252","81","978084"
"2965058785176708706","администрирование сетей и серверов","8183736","198","4091868"
"2848109590184005075","техническая поддержка рабочих станций и ИТ сервисов","927085","33","309028"
"2994302052304582332","веб-разработка","4696550","265","2348275"
"-2038546902307346515","создание мобильных систем","3015161","344","1507580"
"-8328464258147580553","создание и обслуживание систем контроля доступа к портам и устройствам","2591047","211","863682"
"2469142237839591980","организацию антивирусной защиты","1846887","172","615629"
"2616570928961448323","решения касающиеся сетевой безопасности и отражения угроз","8305415","117","4152707"
"-3680269178049521279","организация систем видеонаблюдения","9960064","321","3320021"
"2516008887899560551","построение и обслуживание структурированных кабельных систем (СКС)","3516810","323","1172270"
"-7969534644400923505","создание и поддержка интеллектуальных медиасистем","7526334","318","3763167"
"251320525167778322","телефония","9441147","237","3147049"
"-4590959470529102714","создание виртуального офиса","6070087","239","3035043"
"-6289304117607109823","организация резервного копирования","3926929","158","1963464"
"2965058785176708706","администрирование сетей и серверов","1373517","60","686758"
"2848109590184005075","техническая поддержка рабочих станций и ИТ сервисов","5351976","167","2675988"
"2994302052304582332","веб-разработка","9446934","293","4723467"
"-2038546902307346515","создание мобильных систем","2040842","222","1020421"
"-8328464258147580553","создание и обслуживание систем контроля доступа к портам и устройствам","9435955","290","3145318"
"2469142237839591980","организацию антивирусной защиты","1948440","274","649480"
"2616570928961448323","решения касающиеся сетевой безопасности и отражения угроз","9570723","14","4785361"
"-3680269178049521279","организация систем видеонаблюдения","1156111","78","385370"
"2516008887899560551","построение и обслуживание структурированных кабельных систем (СКС)","7035475","239","2345158"
"-7969534644400923505","создание и поддержка интеллектуальных медиасистем","9962000","331","4981000"
"251320525167778322","телефония","3116137","291","1038712"
"-4590959470529102714","создание виртуального офиса","5841103","248","2920551"
"-6289304117607109823","организация резервного копирования","6701915","268","3350957"
"2965058785176708706","администрирование сетей и серверов","8849387","191","2949795"
"2848109590184005075","техническая поддержка рабочих станций и ИТ сервисов","5509143","29","1836381"
"2994302052304582332","веб-разработка","6810263","196","3405131"
"-2038546902307346515","создание мобильных систем","7220033","292","3610016"
"-8328464258147580553","создание и обслуживание систем контроля доступа к портам и устройствам","8397811","297","2799270"
"2469142237839591980","организацию антивирусной защиты","7330981","275","3665490"
"2616570928961448323","решения касающиеся сетевой безопасности и отражения угроз","7758877","277","2586292"
"-3680269178049521279","организация систем видеонаблюдения","3933449","69","1966724"
"2516008887899560551","построение и обслуживание структурированных кабельных систем (СКС)","7429148","216","3714574"
"-7969534644400923505","создание и поддержка интеллектуальных медиасистем","7129634","171","2376544"
"251320525167778322","телефония","9333001","76","4666500"
"-4590959470529102714","создание виртуального офиса","9744644","329","3248214"
"-6289304117607109823","организация резервного копирования","9381085","125","4690542"
"2965058785176708706","администрирование сетей и серверов","373161","303","186580"
"2848109590184005075","техническая поддержка рабочих станций и ИТ сервисов","8088928","226","4044464"
"2994302052304582332","веб-разработка","5440371","183","1813457"
"-2038546902307346515","создание мобильных систем","1408843","146","469614"
"-8328464258147580553","создание и обслуживание систем контроля доступа к портам и устройствам","4491345","47","1497115"
"2469142237839591980","организацию антивирусной защиты","2650575","339","883525"
"2616570928961448323","решения касающиеся сетевой безопасности и отражения угроз","7773769","272","2591256"
"-3680269178049521279","организация систем видеонаблюдения","9022388","301","4511194"
"2516008887899560551","построение и обслуживание структурированных кабельных систем (СКС)","5954563","194","2977281"
"-7969534644400923505","создание и поддержка интеллектуальных медиасистем","9609968","72","4804984"
"251320525167778322","телефония","1437934","196","718967"
"-4590959470529102714","создание виртуального офиса","5474357","108","1824785"
"-6289304117607109823","организация резервного копирования","3800487","146","1266829"
"2965058785176708706","администрирование сетей и серверов","7167676","156","2389225"
"2848109590184005075","техническая поддержка рабочих станций и ИТ сервисов","6043711","89","3021855"
"2994302052304582332","веб-разработка","5720377","147","2860188"
"-2038546902307346515","создание мобильных систем","3647127","48","1823563"
"-8328464258147580553","создание и обслуживание систем контроля доступа к портам и устройствам","1808301","355","602767"
"2469142237839591980","организацию антивирусной защиты","3183571","135","1061190"
"2616570928961448323","решения касающиеся сетевой безопасности и отражения угроз","4834190","290","2417095"
"-3680269178049521279","организация систем видеонаблюдения","1759157","289","879578"
"2516008887899560551","построение и обслуживание структурированных кабельных систем (СКС)","4742447","241","2371223"
"-7969534644400923505","создание и поддержка интеллектуальных медиасистем","2900921","266","1450460"
"251320525167778322","телефония","3908165","148","1302721"
"-4590959470529102714","создание виртуального офиса","4256856","29","2128428"
"-6289304117607109823","организация резервного копирования","8435427","128","4217713"
"2965058785176708706","администрирование сетей и серверов","8277949","277","4138974"
"2848109590184005075","техническая поддержка рабочих станций и ИТ сервисов","7158758","38","2386252"
"2994302052304582332","веб-разработка","3594050","338","1797025"
"-2038546902307346515","создание мобильных систем","6436334","170","2145444"
"-8328464258147580553","создание и обслуживание систем контроля доступа к портам и устройствам","8528809","53","4264404"
"2469142237839591980","организацию антивирусной защиты","4623886","202","2311943"
"2616570928961448323","решения касающиеся сетевой безопасности и отражения угроз","2395021","273","1197510"
"-3680269178049521279","организация систем видеонаблюдения","2826404","350","942134"
"2516008887899560551","построение и обслуживание структурированных кабельных систем (СКС)","3594024","23","1198008"
"-7969534644400923505","создание и поддержка интеллектуальных медиасистем","9504678","68","3168226"
"251320525167778322","телефония","4356995","125","1452331"
"-4590959470529102714","создание виртуального офиса","6783693","299","2261231"
"-6289304117607109823","организация резервного копирования","5022054","65","1674018"
"2965058785176708706","администрирование сетей и серверов","1626625","323","542208"
"2848109590184005075","техническая поддержка рабочих станций и ИТ сервисов","6533773","207","3266886"
"2994302052304582332","веб-разработка","8457106","362","4228553"
"-2038546902307346515","создание мобильных систем","6526707","271","2175569"
"-8328464258147580553","создание и обслуживание систем контроля доступа к портам и устройствам","3057041","141","1019013"
"2469142237839591980","организацию антивирусной защиты","8755875","177","4377937"
"2616570928961448323","решения касающиеся сетевой безопасности и отражения угроз","2640199","286","1320099"
"-3680269178049521279","организация систем видеонаблюдения","4823526","118","1607842"
"2516008887899560551","построение и обслуживание структурированных кабельных систем (СКС)","1103559","335","367853"
"-7969534644400923505","создание и поддержка интеллектуальных медиасистем","1937794","161","645931"
"251320525167778322","телефония","9027412","26","3009137"
"-4590959470529102714","создание виртуального офиса","6370430","33","3185215"
"-6289304117607109823","организация резервного копирования","5064357","65","2532178"
"2965058785176708706","администрирование сетей и серверов","4390076","126","2195038"
"2848109590184005075","техническая поддержка рабочих станций и ИТ сервисов","3214273","356","1071424"
"2994302052304582332","веб-разработка","9753540","35","4876770"
"-2038546902307346515","создание мобильных систем","3359490","128","1119830"
"-8328464258147580553","создание и обслуживание систем контроля доступа к портам и устройствам","1704842","300","568280"
"2469142237839591980","организацию антивирусной защиты","5126621","297","1708873"
"2616570928961448323","решения касающиеся сетевой безопасности и отражения угроз","2646188","23","1323094"
"-3680269178049521279","организация систем видеонаблюдения","9458937","152","3152979"
"2516008887899560551","построение и обслуживание структурированных кабельных систем (СКС)","7210588","84","3605294"
"-7969534644400923505","создание и поддержка интеллектуальных медиасистем","1691979","49","845989"
"251320525167778322","телефония","3893179","58","1297726"
"-4590959470529102714","создание виртуального офиса","2422190","67","807396"
"-6289304117607109823","организация резервного копирования","2586512","132","1293256"
"2965058785176708706","администрирование сетей и серверов","8194986","28","2731662"
"2848109590184005075","техническая поддержка рабочих станций и ИТ сервисов","9038626","314","3012875"
"2994302052304582332","веб-разработка","6556895","356","3278447"
"-2038546902307346515","создание мобильных систем","684001","165","342000"
"-8328464258147580553","создание и обслуживание систем контроля доступа к портам и устройствам","430752","50","143584"
"2469142237839591980","организацию антивирусной защиты","9302856","22","4651428"
"2616570928961448323","решения касающиеся сетевой безопасности и отражения угроз","4476898","343","2238449"
"-3680269178049521279","организация систем видеонаблюдения","5379287","180","1793095"
"2516008887899560551","построение и обслуживание структурированных кабельных систем (СКС)","654690","321","218230"
"-7969534644400923505","создание и поддержка интеллектуальных медиасистем","6736070","188","3368035"
"251320525167778322","телефония","4967585","175","1655861"
"-4590959470529102714","создание виртуального офиса","3822812","109","1274270"
"-6289304117607109823","организация резервного копирования","7581218","165","3790609"
"2965058785176708706","администрирование сетей и серверов","3921835","97","1307278"
"2848109590184005075","техническая поддержка рабочих станций и ИТ сервисов","1330126","305","443375"
