"Название Услуги","Ориентировочная Стоимость","Срок Исполнения","Размер Предоплаты"
"2616570928961448323","решения касающиеся сетевой безопасности и отражения угроз","5865589","117","2932794"
"-3680269178049521279","организация систем видеонаблюдения","9393456","19","4696728"
"2516008887899560551","построение и обслуживание структурированных кабельных систем (СКС)","7888242","45","3944121"
"-7969534644400923505","создание и поддержка интеллектуальных медиасистем","8893489","283","2964496"
"251320525167778322","телефония","9543428","232","4771714"
"-4590959470529102714","создание виртуального офиса","286376","263","95458"
"-6289304117607109823","организация резервного копирования","8727540","174","4363770"
"2965058785176708706","администрирование сетей и серверов","3475950","357","1158650"
"2848109590184005075","техническая поддержка рабочих станций и ИТ сервисов","1615067","196","538355"
"2994302052304582332","веб-разработка","9705706","137","3235235"
"-2038546902307346515","создание мобильных систем","3039312","244","1519656"
"-8328464258147580553","создание и обслуживание систем контроля доступа к портам и устройствам","195353","178","97676"
"2469142237839591980","организацию антивирусной защиты","3370192","84","1685096"
"2616570928961448323","решения касающиеся сетевой безопасности и отражения угроз","2477831","330","825943"
"-3680269178049521279","организация систем видеонаблюдения","6420782","257","2140260"
"2516008887899560551","построение и обслуживание структурированных кабельных систем (СКС)","2363523","321","1181761"
"-7969534644400923505","создание и поддержка интеллектуальных медиасистем","7292793","63","2430931"
"251320525167778322","телефония","9548603","83","3182867"
"-4590959470529102714","создание виртуального офиса","7439603","154","2479867"
"-6289304117607109823","организация резервного копирования","9718924","84","3239641"
"2965058785176708706","администрирование сетей и серверов","3690187","313","1845093"
"2848109590184005075","техническая поддержка рабочих станций и ИТ сервисов","1521020","181","507006"
"2994302052304582332","веб-разработка","2476779","320","1238389"
"-2038546902307346515","создание мобильных систем","7553353","153","2517784"
"-8328464258147580553","создание и обслуживание систем контроля доступа к портам и устройствам","7671635","33","2557211"
"2469142237839591980","организацию антивирусной защиты","2596851","280","1298425"
"2616570928961448323","решения касающиеся сетевой безопасности и отражения угроз","7544114","215","3772057"
"-3680269178049521279","организация систем видеонаблюдения","6799105","211","2266368"
"2516008887899560551","построение и обслуживание структурированных кабельных систем (СКС)","8040272","102","4020136"
"-7969534644400923505","создание и поддержка интеллектуальных медиасистем","2219335","157","1109667"
"251320525167778322","телефония","6463104","244","3231552"
"-4590959470529102714","создание виртуального офиса","6145937","107","3072968"
"-6289304117607109823","организация резервного копирования","6687308","29","3343654"
"2965058785176708706","администрирование сетей и серверов","6477716","272","2159238"
"2848109590184005075","техническая поддержка рабочих станций и ИТ сервисов","9137743","341","4568871"
"2994302052304582332","веб-разработка","9643855","324","3214618"
"-2038546902307346515","создание мобильных систем","1796341","211","898170"
"-8328464258147580553","создание и обслуживание систем контроля доступа к портам и устройствам","891050","322","445525"
"2469142237839591980","организацию антивирусной защиты","3279308","261","1639654"
"2616570928961448323","решения касающиеся сетевой безопасности и отражения угроз","6901116","60","3450558"
"-3680269178049521279","организация систем видеонаблюдения","2493811","174","831270"
"2516008887899560551","построение и обслуживание структурированных кабельных систем (СКС)","1848595","15","924297"
"-7969534644400923505","создание и поддержка интеллектуальных медиасистем","6186611","140","3093305"
"251320525167778322","телефония","4077128","66","2038564"
"-4590959470529102714","создание виртуального офиса","8768989","139","4384494"
"-6289304117607109823","организация резервного копирования","6614001","52","3307000"
"2965058785176708706","администрирование сетей и серверов","7410382","239","3705191"
"2848109590184005075","техническая поддержка рабочих станций и ИТ сервисов","5385240","165","2692620"
"2994302052304582332","веб-разработка","1794837","267","897418"
"-2038546902307346515","создание мобильных систем","5977365","287","2988682"
"-8328464258147580553","создание и обслуживание систем контроля доступа к портам и устройствам","5604199","349","2802099"
"2469142237839591980","организацию антивирусной защиты","5755636","289","2877818"
"2616570928961448323","решения касающиеся сетевой безопасности и отражения угроз","3719492","82","1239830"
"-3680269178049521279","организация систем видеонаблюдения","3010663","80","1003554"
"2516008887899560551","построение и обслуживание структурированных кабельных систем (СКС)","1018476","235","339492"
"-7969534644400923505","создание и поддержка интеллектуальных медиасистем","4209742","65","1403247"
"251320525167778322","телефония","6841651","363","2280550"
"-4590959470529102714","создание виртуального офиса","6636754","123","2212251"
"-6289304117607109823","организация резервного копирования","9493036","331","3164345"
"2965058785176708706","администрирование сетей и серверов","9447803","332","3149267"
"2848109590184005075","техническая поддержка рабочих станций и ИТ сервисов","5535994","310","1845331"
"2994302052304582332","веб-разработка","7441320","184","2480440"
"-2038546902307346515","создание мобильных систем","4131838","210","1377279"
"-8328464258147580553","создание и обслуживание систем контроля доступа к портам и устройствам","3542696","79","1180898"
"2469142237839591980","организацию антивирусной защиты","3589014","345","1196338"
"2616570928961448323","решения касающиеся сетевой безопасности и отражения угроз","5613971","180","1871323"
"-3680269178049521279","организация систем видеонаблюдения","552544","185","276272"
"2516008887899560551","построение и обслуживание структурированных кабельных систем (СКС)","9058298","343","4529149"
"-7969534644400923505","создание и поддержка интеллектуальных медиасистем","4926424","307","1642141"
"251320525167778322","телефония","3872026","27","1936013"
"-4590959470529102714","создание виртуального офиса","832189","272","277396"
"-6289304117607109823","организация резервного копирования","3296294","358","1098764"
"2965058785176708706","администрирование сетей и серверов","8545210","143","4272605"
"2848109590184005075","техническая поддержка рабочих станций и ИТ сервисов","2363020","264","1181510"
"2994302052304582332","веб-разработка","7175528","180","2391842"
"-2038546902307346515","создание мобильных систем","5500266","93","2750133"
"-8328464258147580553","создание и обслуживание систем контроля доступа к портам и устройствам","3851789","245","1925894"
"2469142237839591980","организацию антивирусной защиты","6630188","240","2210062"
"2616570928961448323","решения касающиеся сетевой безопасности и отражения угроз","4962725","95","2481362"
"-3680269178049521279","организация систем видеонаблюдения","441830","246","147276"
"2516008887899560551","построение и обслуживание структурированных кабельных систем (СКС)","5725295","41","1908431"
"-7969534644400923505","создание и поддержка интеллектуальных медиасистем","5495576","300","2747788"
"251320525167778322","телефония","4091751","249","1363917"
"-4590959470529102714","создание виртуального офиса","846234","14","282078"
"-6289304117607109823","организация резервного копирования","5491992","288","2745996"
"2965058785176708706","администрирование сетей и серверов","8106680","360","2702226"
"2848109590184005075","техническая поддержка рабочих станций и ИТ сервисов","568052","213","284026"
"2994302052304582332","веб-разработка","7368030","80","2456010"
"-2038546902307346515","создание мобильных систем","6239123","121","3119561"
"-8328464258147580553","создание и обслуживание систем контроля доступа к портам и устройствам","9616256","18","4808128"
"2469142237839591980","организацию антивирусной защиты","5762820","360","1920940"
"2616570928961448323","решения касающиеся сетевой безопасности и отражения угроз","1184216","357","592108"
"-3680269178049521279","организация систем видеонаблюдения","3792233","354","1264077"
"2516008887899560551","построение и обслуживание структурированных кабельных систем (СКС)","4112962","41","2056481"
"-7969534644400923505","создание и поддержка интеллектуальных медиасистем","1169800","48","389933"
"251320525167778322","телефония","1849117","278","924558"
"-4590959470529102714","создание виртуального офиса","6409624","264","2136541"
"-6289304117607109823","организация резервного копирования","2155059","154","1077529"
"2965058785176708706","администрирование сетей и серверов","645768","21","215256"
"2848109590184005075","техническая поддержка рабочих станций и ИТ сервисов","6800263","61","2266754"
"2994302052304582332","веб-разработка","9095491","328","3031830"
"-2038546902307346515","создание мобильных систем","6040440","135","2013480"
"-8328464258147580553","создание и обслуживание систем контроля доступа к портам и устройствам","951813","254","475906"
"2469142237839591980","организацию антивирусной защиты","885199","271","295066"
"2616570928961448323","решения касающиеся сетевой безопасности и отражения угроз","8656996","29","2885665"
"-3680269178049521279","организация систем видеонаблюдения","9657261","84","4828630"
"2516008887899560551","построение и обслуживание структурированных кабельных систем (СКС)","9730205","354","3243401"
"-7969534644400923505","создание и поддержка интеллектуальных медиасистем","1850056","235","616685"
"251320525167778322","телефония","2381277","58","793759"
"-4590959470529102714","создание виртуального офиса","9985553","343","3328517"
"-6289304117607109823","организация резервного копирования","3617676","113","1205892"
"2965058785176708706","администрирование сетей и серверов","2159960","351","719986"
"2848109590184005075","техническая поддержка рабочих станций и ИТ сервисов","5547723","109","2773861"
"2994302052304582332","веб-разработка","1793874","99","597958"
"-2038546902307346515","создание мобильных систем","4261711","186","1420570"
"-8328464258147580553","создание и обслуживание систем контроля доступа к портам и устройствам","7255091","287","3627545"
"2469142237839591980","организацию антивирусной защиты","4150011","21","1383337"
"2616570928961448323","решения касающиеся сетевой безопасности и отражения угроз","2182736","306","1091368"
"-3680269178049521279","организация систем видеонаблюдения","1708069","256","569356"
"2516008887899560551","построение и обслуживание структурированных кабельных систем (СКС)","5569429","61","2784714"
"-7969534644400923505","создание и поддержка интеллектуальных медиасистем","6626935","238","2208978"
"251320525167778322","телефония","8615761","119","4307880"
"-4590959470529102714","создание виртуального офиса","7087886","48","2362628"
"-6289304117607109823","организация резервного копирования","4370108","235","2185054"
"2965058785176708706","администрирование сетей и серверов","6179545","211","2059848"
"2848109590184005075","техническая поддержка рабочих станций и ИТ сервисов","5439137","24","2719568"
"2994302052304582332","веб-разработка","544629","71","272314"
"-2038546902307346515","создание мобильных систем","5747872","84","1915957"
"-8328464258147580553","создание и обслуживание систем контроля доступа к портам и устройствам","5060576","255","2530288"
"2469142237839591980","организацию антивирусной защиты","7065667","41","3532833"
"2616570928961448323","решения касающиеся сетевой безопасности и отражения угроз","8288682","85","4144341"
"-3680269178049521279","организация систем видеонаблюдения","908656","138","302885"
"2516008887899560551","построение и обслуживание структурированных кабельных систем (СКС)","3149888","15","1049962"
"-7969534644400923505","создание и поддержка интеллектуальных медиасистем","4248952","316","1416317"
"251320525167778322","телефония","8889032","220","4444516"
"-4590959470529102714","создание виртуального офиса","4284075","120","1428025"
"-6289304117607109823","организация резервного копирования","6682676","349","3341338"
"2965058785176708706","администрирование сетей и серверов","889322","346","296440"
"2848109590184005075","техническая поддержка рабочих станций и ИТ сервисов","7088789","91","2362929"
"2994302052304582332","веб-разработка","5525975","74","2762987"
"-2038546902307346515","создание мобильных систем","3035247","292","1011749"
"-8328464258147580553","создание и обслуживание систем контроля доступа к портам и устройствам","9863798","232","3287932"
"2469142237839591980","организацию антивирусной защиты","6049160","134","3024580"
"2616570928961448323","решения касающиеся сетевой безопасности и отражения угроз","9581601","190","3193867"
"-3680269178049521279","организация систем видеонаблюдения","4808304","272","1602768"
"2516008887899560551","построение и обслуживание структурированных кабельных систем (СКС)","2865045","74","1432522"
"-7969534644400923505","создание и поддержка интеллектуальных медиасистем","6438372","49","3219186"
"251320525167778322","телефония","9667153","18","4833576"
"-4590959470529102714","создание виртуального офиса","9880563","67","4940281"
"-6289304117607109823","организация резервного копирования","4482277","106","2241138"
"2965058785176708706","администрирование сетей и серверов","5745155","125","2872577"
"2848109590184005075","техническая поддержка рабочих станций и ИТ сервисов","1312713","163","437571"
"2994302052304582332","веб-разработка","6071907","224","2023969"
"-2038546902307346515","создание мобильных систем","6782680","218","2260893"
"-8328464258147580553","создание и обслуживание систем контроля доступа к портам и устройствам","1716462","186","858231"
"2469142237839591980","организацию антивирусной защиты","4713339","350","1571113"
"2616570928961448323","решения касающиеся сетевой безопасности и отражения угроз","3042638","61","1014212"
"-3680269178049521279","организация систем видеонаблюдения","6916985","282","2305661"
"2516008887899560551","построение и обслуживание структурированных кабельных систем (СКС)","887368","183","443684"
"-7969534644400923505","создание и поддержка интеллектуальных медиасистем","1168356","114","584178"
"251320525167778322","телефония","8132530","102","2710843"
"-4590959470529102714","создание виртуального офиса","1404566","184","702283"
"-6289304117607109823","организация резервного копирования","5890859","149","2945429"
"2965058785176708706","администрирование сетей и серверов","3799593","262","1899796"
"2848109590184005075","техническая поддержка рабочих станций и ИТ сервисов","7400435","16","3700217"
"2994302052304582332","веб-разработка","5272270","305","1757423"
"-2038546902307346515","создание мобильных систем","2798922","344","932974"
"-8328464258147580553","создание и обслуживание систем контроля доступа к портам и устройствам","3916524","303","1958262"
"2469142237839591980","организацию антивирусной защиты","5956398","83","1985466"
"2616570928961448323","решения касающиеся сетевой безопасности и отражения угроз","710105","78","355052"
"-3680269178049521279","организация систем видеонаблюдения","5350037","29","1783345"
"2516008887899560551","построение и обслуживание структурированных кабельных систем (СКС)","2246155","19","1123077"
"-7969534644400923505","создание и поддержка интеллектуальных медиасистем","4945543","171","1648514"
"251320525167778322","телефония","1765806","232","882903"
"-4590959470529102714","создание виртуального офиса","8525083","19","4262541"
"-6289304117607109823","организация резервного копирования","7328341","267","2442780"
"2965058785176708706","администрирование сетей и серверов","4407071","158","1469023"
"2848109590184005075","техническая поддержка рабочих станций и ИТ сервисов","1545269","190","772634"
"2994302052304582332","веб-разработка","4063530","112","1354510"
"-2038546902307346515","создание мобильных систем","3701386","276","1233795"
"-8328464258147580553","создание и обслуживание систем контроля доступа к портам и устройствам","5736866","89","2868433"
"2469142237839591980","организацию антивирусной защиты","151434","53","75717"
"2616570928961448323","решения касающиеся сетевой безопасности и отражения угроз","9175410","76","3058470"
"-3680269178049521279","организация систем видеонаблюдения","8609614","105","4304807"
"2516008887899560551","построение и обслуживание структурированных кабельных систем (СКС)","8367580","62","4183790"
"-7969534644400923505","создание и поддержка интеллектуальных медиасистем","1193962","72","596981"
"251320525167778322","телефония","228839","357","114419"
"-4590959470529102714","создание виртуального офиса","5391721","339","2695860"
"-6289304117607109823","организация резервного копирования","9103787","227","4551893"
"2965058785176708706","администрирование сетей и серверов","619646","152","206548"
"2848109590184005075","техническая поддержка рабочих станций и ИТ сервисов","6239461","120","3119730"
"2994302052304582332","веб-разработка","9798686","92","4899343"
"-2038546902307346515","создание мобильных систем","6445104","110","2148368"
"-8328464258147580553","создание и обслуживание систем контроля доступа к портам и устройствам","4772929","129","1590976"
"2469142237839591980","организацию антивирусной защиты","8462830","76","2820943"
"2616570928961448323","решения касающиеся сетевой безопасности и отражения угроз","4566278","303","1522092"
"-3680269178049521279","организация систем видеонаблюдения","167871","164","55957"
"2516008887899560551","построение и обслуживание структурированных кабельных систем (СКС)","4468559","350","2234279"
"-7969534644400923505","создание и поддержка интеллектуальных медиасистем","4056271","245","2028135"
"251320525167778322","телефония","903784","332","451892"
"-4590959470529102714","создание виртуального офиса","8946486","77","4473243"
"-6289304117607109823","организация резервного копирования","530828","263","176942"
"2965058785176708706","администрирование сетей и серверов","6871776","329","2290592"
"2848109590184005075","техническая поддержка рабочих станций и ИТ сервисов","7440280","300","2480093"
"2994302052304582332","веб-разработка","7918219","226","3959109"
"-2038546902307346515","создание мобильных систем","6413389","18","2137796"
"-8328464258147580553","создание и обслуживание систем контроля доступа к портам и устройствам","4486634","143","1495544"
"2469142237839591980","организацию антивирусной защиты","7866633","282","3933316"
"2616570928961448323","решения касающиеся сетевой безопасности и отражения угроз","8451070","206","4225535"
"-3680269178049521279","организация систем видеонаблюдения","1621511","336","540503"
"2516008887899560551","построение и обслуживание структурированных кабельных систем (СКС)","4949668","143","2474834"
"-7969534644400923505","создание и поддержка интеллектуальных медиасистем","4607952","331","1535984"
"251320525167778322","телефония","7984173","192","2661391"
"-4590959470529102714","создание виртуального офиса","5231155","42","2615577"
"-6289304117607109823","организация резервного копирования","8378358","199","4189179"
"2965058785176708706","администрирование сетей и серверов","7923767","186","3961883"
"2848109590184005075","техническая поддержка рабочих станций и ИТ сервисов","9979173","252","3326391"
"2994302052304582332","веб-разработка","9291323","234","4645661"
"-2038546902307346515","создание мобильных систем","163102","98","54367"
"-8328464258147580553","создание и обслуживание систем контроля доступа к портам и устройствам","2717050","168","905683"
"2469142237839591980","организацию антивирусной защиты","8545078","190","2848359"
"2616570928961448323","решения касающиеся сетевой безопасности и отражения угроз","3371876","204","1685938"
"-3680269178049521279","организация систем видеонаблюдения","4586416","117","1528805"
"2516008887899560551","построение и обслуживание структурированных кабельных систем (СКС)","1520961","93","760480"
"-7969534644400923505","создание и поддержка интеллектуальных медиасистем","3754464","207","1251488"
"251320525167778322","телефония","567159","327","283579"
"-4590959470529102714","создание виртуального офиса","7672440","213","3836220"
"-6289304117607109823","организация резервного копирования","7921499","69","3960749"
"2965058785176708706","администрирование сетей и серверов","6995914","335","3497957"
"2848109590184005075","техническая поддержка рабочих станций и ИТ сервисов","1626733","348","813366"
"2994302052304582332","веб-разработка","8276027","72","2758675"
"-2038546902307346515","создание мобильных систем","915155","29","457577"
"-8328464258147580553","создание и обслуживание систем контроля доступа к портам и устройствам","8345521","318","4172760"
"2469142237839591980","организацию антивирусной защиты","2781335","158","1390667"
"2616570928961448323","решения касающиеся сетевой безопасности и отражения угроз","9415963","45","3138654"
"-3680269178049521279","организация систем видеонаблюдения","8198514","145","2732838"
"2516008887899560551","построение и обслуживание структурированных кабельных систем (СКС)","9147901","221","3049300"
"-7969534644400923505","создание и поддержка интеллектуальных медиасистем","7528776","280","2509592"
"251320525167778322","телефония","1837178","129","612392"
"-4590959470529102714","создание виртуального офиса","2375889","242","1187944"
"-6289304117607109823","организация резервного копирования","1855599","82","618533"
"2965058785176708706","администрирование сетей и серверов","2017759","149","1008879"
"2848109590184005075","техническая поддержка рабочих станций и ИТ сервисов","827766","257","275922"
"2994302052304582332","веб-разработка","884248","215","294749"
"-2038546902307346515","создание мобильных систем","9460791","249","3153597"
"-8328464258147580553","создание и обслуживание систем контроля доступа к портам и устройствам","6784116","335","3392058"
"2469142237839591980","организацию антивирусной защиты","1701235","132","850617"
"2616570928961448323","решения касающиеся сетевой безопасности и отражения угроз","9308024","90","3102674"
"-3680269178049521279","организация систем видеонаблюдения","3865187","168","1288395"
"2516008887899560551","построение и обслуживание структурированных кабельных систем (СКС)","3754366","194","1877183"
"-7969534644400923505","создание и поддержка интеллектуальных медиасистем","807414","79","269138"
"251320525167778322","телефония","7043185","39","3521592"
"-4590959470529102714","создание виртуального офиса","4625151","253","2312575"
"-6289304117607109823","организация резервного копирования","1868205","284","622735"
"2965058785176708706","администрирование сетей и серверов","4820290","200","2410145"
"2848109590184005075","техническая поддержка рабочих станций и ИТ сервисов","1174885","217","587442"
"2994302052304582332","веб-разработка","9577710","342","3192570"
"-2038546902307346515","создание мобильных систем","9964844","61","4982422"
"-8328464258147580553","создание и обслуживание систем контроля доступа к портам и устройствам","2978939","242","1489469"
"2469142237839591980","организацию антивирусной защиты","6562998","275","3281499"
"2616570928961448323","решения касающиеся сетевой безопасности и отражения угроз","6384862","68","2128287"
"-3680269178049521279","организация систем видеонаблюдения","7647826","272","2549275"
"2516008887899560551","построение и обслуживание структурированных кабельных систем (СКС)","1216640","151","608320"
"-7969534644400923505","создание и поддержка интеллектуальных медиасистем","573378","34","191126"
"251320525167778322","телефония","9762735","104","4881367"
"-4590959470529102714","создание виртуального офиса","1285290","194","642645"
"-6289304117607109823","организация резервного копирования","9749100","104","3249700"
"2965058785176708706","администрирование сетей и серверов","4337378","139","1445792"
"2848109590184005075","техническая поддержка рабочих станций и ИТ сервисов","397073","357","198536"
"2994302052304582332","веб-разработка","5613389","186","2806694"
"-2038546902307346515","создание мобильных систем","8571935","88","4285967"
"-8328464258147580553","создание и обслуживание систем контроля доступа к портам и устройствам","4466841","271","2233420"
"2469142237839591980","организацию антивирусной защиты","656657","150","328328"
"2616570928961448323","решения касающиеся сетевой безопасности и отражения угроз","2609541","201","869847"
"-3680269178049521279","организация систем видеонаблюдения","745942","326","248647"
"2516008887899560551","построение и обслуживание структурированных кабельных систем (СКС)","1965318","279","982659"
"-7969534644400923505","создание и поддержка интеллектуальных медиасистем","3867426","86","1289142"
"251320525167778322","телефония","1030157","292","343385"
"-4590959470529102714","создание виртуального офиса","3743590","74","1871795"
"-6289304117607109823","организация резервного копирования","7062744","30","3531372"
"2965058785176708706","администрирование сетей и серверов","8877321","215","4438660"
"2848109590184005075","техническая поддержка рабочих станций и ИТ сервисов","8091252","303","2697084"
"2994302052304582332","веб-разработка","5117012","49","1705670"
"-2038546902307346515","создание мобильных систем","1276513","339","425504"
"-8328464258147580553","создание и обслуживание систем контроля доступа к портам и устройствам","2688548","141","1344274"
"2469142237839591980","организацию антивирусной защиты","4762944","269","2381472"
"2616570928961448323","решения касающиеся сетевой безопасности и отражения угроз","2172916","56","1086458"
"-3680269178049521279","организация систем видеонаблюдения","9764931","220","3254977"
"2516008887899560551","построение и обслуживание структурированных кабельных систем (СКС)","2539863","222","846621"
"-7969534644400923505","создание и поддержка интеллектуальных медиасистем","9989870","50","3329956"
"251320525167778322","телефония","3174876","103","1058292"
"-4590959470529102714","создание виртуального офиса","2909383","105","1454691"
"-6289304117607109823","организация резервного копирования","3267157","273","1633578"
"2965058785176708706","администрирование сетей и серверов","6861016","47","2287005"
"2848109590184005075","техническая поддержка рабочих станций и ИТ сервисов","6896099","177","2298699"
"2994302052304582332","веб-разработка","616813","167","205604"
"-2038546902307346515","создание мобильных систем","1339976","37","446658"
"-8328464258147580553","создание и обслуживание систем контроля доступа к портам и устройствам","6804496","187","2268165"
"2469142237839591980","организацию антивирусной защиты","6275644","307","3137822"
"2616570928961448323","решения касающиеся сетевой безопасности и отражения угроз","317054","98","105684"
"-3680269178049521279","организация систем видеонаблюдения","7357310","351","2452436"
"2516008887899560551","построение и обслуживание структурированных кабельных систем (СКС)","2729513","113","1364756"
"-7969534644400923505","создание и поддержка интеллектуальных медиасистем","2538985","115","846328"
"251320525167778322","телефония","485405","173","242702"
"-4590959470529102714","создание виртуального офиса","7636464","309","2545488"
"-6289304117607109823","организация резервного копирования","4960661","160","1653553"
"2965058785176708706","администрирование сетей и серверов","2796734","159","932244"
"2848109590184005075","техническая поддержка рабочих станций и ИТ сервисов","9438940","293","3146313"
"2994302052304582332","веб-разработка","8658351","332","4329175"
"-2038546902307346515","создание мобильных систем","4417032","359","2208516"
"-8328464258147580553","создание и обслуживание систем контроля доступа к портам и устройствам","8591988","101","4295994"
"2469142237839591980","организацию антивирусной защиты","6965930","92","3482965"
"2616570928961448323","решения касающиеся сетевой безопасности и отражения угроз","8936493","258","4468246"
"-3680269178049521279","организация систем видеонаблюдения","9419291","239","3139763"
"2516008887899560551","построение и обслуживание структурированных кабельных систем (СКС)","742438","213","247479"
"-7969534644400923505","создание и поддержка интеллектуальных медиасистем","986762","106","493381"
"251320525167778322","телефония","3420742","354","1710371"
"-4590959470529102714","создание виртуального офиса","4445421","324","1481807"
"-6289304117607109823","организация резервного копирования","4424459","334","1474819"
"2965058785176708706","администрирование сетей и серверов","293023","347","146511"
"2848109590184005075","техническая поддержка рабочих станций и ИТ сервисов","4712265","349","1570755"
"2994302052304582332","веб-разработка","5120068","310","1706689"
"-2038546902307346515","создание мобильных систем","414224","172","138074"
"-8328464258147580553","создание и обслуживание систем контроля доступа к портам и устройствам","9281187","198","3093729"
"2469142237839591980","организацию антивирусной защиты","393958","334","196979"
"2616570928961448323","решения касающиеся сетевой безопасности и отражения угроз","723633","16","241211"
"-3680269178049521279","организация систем видеонаблюдения","1502961","32","751480"
"2516008887899560551","построение и обслуживание структурированных кабельных систем (СКС)","4163767","239","1387922"
"-7969534644400923505","создание и поддержка интеллектуальных медиасистем","6545110","295","2181703"
"251320525167778322","телефония","8280657","354","4140328"
"-4590959470529102714","создание виртуального офиса","3497652","267","1165884"
"-6289304117607109823","организация резервного копирования","8796661","142","4398330"
"2965058785176708706","администрирование сетей и серверов","4443746","192","2221873"
"2848109590184005075","техническая поддержка рабочих станций и ИТ сервисов","387504","334","193752"
"2994302052304582332","веб-разработка","9366019","175","3122006"
"-2038546902307346515","создание мобильных систем","7789249","217","3894624"
"-8328464258147580553","создание и обслуживание систем контроля доступа к портам и устройствам","412337","183","206168"
"2469142237839591980","организацию антивирусной защиты","8321097","354","4160548"
"2616570928961448323","решения касающиеся сетевой безопасности и отражения угроз","256900","341","128450"
"-3680269178049521279","организация систем видеонаблюдения","6255710","183","2085236"
"2516008887899560551","построение и обслуживание структурированных кабельных систем (СКС)","8193137","202","4096568"
"-7969534644400923505","создание и поддержка интеллектуальных медиасистем","2178888","293","1089444"
"251320525167778322","телефония","2168982","87","722994"
"-4590959470529102714","создание виртуального офиса","1587996","172","793998"
"-6289304117607109823","организация резервного копирования","8057569","344","2685856"
"2965058785176708706","администрирование сетей и серверов","9744496","182","4872248"
"2848109590184005075","техническая поддержка рабочих станций и ИТ сервисов","3522058","191","1761029"
"2994302052304582332","веб-разработка","7296495","156","3648247"
"-2038546902307346515","создание мобильных систем","7565208","346","3782604"
"-8328464258147580553","создание и обслуживание систем контроля доступа к портам и устройствам","2300664","20","766888"
"2469142237839591980","организацию антивирусной защиты","983740","224","491870"
"2616570928961448323","решения касающиеся сетевой безопасности и отражения угроз","2520444","348","840148"
"-3680269178049521279","организация систем видеонаблюдения","623766","257","207922"
"2516008887899560551","построение и обслуживание структурированных кабельных систем (СКС)","9678000","170","4839000"
"-7969534644400923505","создание и поддержка интеллектуальных медиасистем","1073324","149","536662"
"251320525167778322","телефония","4267756","358","2133878"
"-4590959470529102714","создание виртуального офиса","5557478","96","2778739"
"-6289304117607109823","организация резервного копирования","6404577","163","3202288"
"2965058785176708706","администрирование сетей и серверов","7897150","157","3948575"
"2848109590184005075","техническая поддержка рабочих станций и ИТ сервисов","4759747","302","1586582"
"2994302052304582332","веб-разработка","8885900","16","2961966"
"-2038546902307346515","создание мобильных систем","2302514","350","1151257"
"-8328464258147580553","создание и обслуживание систем контроля доступа к портам и устройствам","4270634","33","2135317"
