"Название Услуги","Ориентировочная Стоимость","Срок Исполнения","Размер Предоплаты"
"-8328464258147580553","создание и обслуживание систем контроля доступа к портам и устройствам","5271508","234","1757169"
"2469142237839591980","организацию антивирусной защиты","1628403","105","814201"
"2616570928961448323","решения касающиеся сетевой безопасности и отражения угроз","7417116","279","3708558"
"-3680269178049521279","организация систем видеонаблюдения","6889701","270","2296567"
"2516008887899560551","построение и обслуживание структурированных кабельных систем (СКС)","7331222","317","3665611"
"-7969534644400923505","создание и поддержка интеллектуальных медиасистем","2818447","142","939482"
"251320525167778322","телефония","2106018","132","1053009"
"-4590959470529102714","создание виртуального офиса","6976798","216","2325599"
"-6289304117607109823","организация резервного копирования","7171140","251","3585570"
"2965058785176708706","администрирование сетей и серверов","2246785","66","748928"
"2848109590184005075","техническая поддержка рабочих станций и ИТ сервисов","741022","79","247007"
"2994302052304582332","веб-разработка","2801975","129","1400987"
"-2038546902307346515","создание мобильных систем","6984572","347","2328190"
"-8328464258147580553","создание и обслуживание систем контроля доступа к портам и устройствам","876699","143","438349"
"2469142237839591980","организацию антивирусной защиты","3392666","79","1696333"
"2616570928961448323","решения касающиеся сетевой безопасности и отражения угроз","3074130","250","1024710"
"-3680269178049521279","организация систем видеонаблюдения","5919402","324","1973134"
"2516008887899560551","построение и обслуживание структурированных кабельных систем (СКС)","7252013","275","3626006"
"-7969534644400923505","создание и поддержка интеллектуальных медиасистем","6953144","355","3476572"
"251320525167778322","телефония","1673429","118","557809"
"-4590959470529102714","создание виртуального офиса","2385743","335","795247"
"-6289304117607109823","организация резервного копирования","2698914","86","1349457"
"2965058785176708706","администрирование сетей и серверов","7010444","196","2336814"
"2848109590184005075","техническая поддержка рабочих станций и ИТ сервисов","9469401","69","4734700"
"2994302052304582332","веб-разработка","7720317","54","3860158"
"-2038546902307346515","создание мобильных систем","5600435","95","2800217"
"-8328464258147580553","создание и обслуживание систем контроля доступа к портам и устройствам","8046443","128","2682147"
"2469142237839591980","организацию антивирусной защиты","7877904","255","3938952"
"2616570928961448323","решения касающиеся сетевой безопасности и отражения угроз","2834815","81","944938"
"-3680269178049521279","организация систем видеонаблюдения","6156838","64","3078419"
"2516008887899560551","построение и обслуживание структурированных кабельных систем (СКС)","6041307","52","2013769"
"-7969534644400923505","создание и поддержка интеллектуальных медиасистем","1726388","236","863194"
"251320525167778322","телефония","4423381","90","1474460"
"-4590959470529102714","создание виртуального офиса","7087047","140","3543523"
"-6289304117607109823","организация резервного копирования","8340009","191","2780003"
"2965058785176708706","администрирование сетей и серверов","3048328","132","1524164"
"2848109590184005075","техническая поддержка рабочих станций и ИТ сервисов","4248156","21","2124078"
"2994302052304582332","веб-разработка","6446753","279","2148917"
"-2038546902307346515","создание мобильных систем","7210330","353","3605165"
"-8328464258147580553","создание и обслуживание систем контроля доступа к портам и устройствам","6999918","239","2333306"
"2469142237839591980","организацию антивирусной защиты","2285260","164","761753"
"2616570928961448323","решения касающиеся сетевой безопасности и отражения угроз","9068344","252","3022781"
"-3680269178049521279","организация систем видеонаблюдения","3807577","51","1269192"
"2516008887899560551","построение и обслуживание структурированных кабельных систем (СКС)","4959589","174","1653196"
"-7969534644400923505","создание и поддержка интеллектуальных медиасистем","6110940","31","2036980"
"251320525167778322","телефония","2060134","231","686711"
"-4590959470529102714","создание виртуального офиса","9840239","212","3280079"
"-6289304117607109823","организация резервного копирования","7845019","101","3922509"
"2965058785176708706","администрирование сетей и серверов","6501216","69","2167072"
"2848109590184005075","техническая поддержка рабочих станций и ИТ сервисов","9160177","275","3053392"
"2994302052304582332","веб-разработка","6029585","221","3014792"
"-2038546902307346515","создание мобильных систем","4850167","323","1616722"
"-8328464258147580553","создание и обслуживание систем контроля доступа к портам и устройствам","6221074","334","3110537"
"2469142237839591980","организацию антивирусной защиты","9913190","71","4956595"
"2616570928961448323","решения касающиеся сетевой безопасности и отражения угроз","2500755","140","1250377"
"-3680269178049521279","организация систем видеонаблюдения","7991452","184","2663817"
"2516008887899560551","построение и обслуживание структурированных кабельных систем (СКС)","864367","283","288122"
"-7969534644400923505","создание и поддержка интеллектуальных медиасистем","1179028","61","393009"
"251320525167778322","телефония","6051067","274","2017022"
"-4590959470529102714","создание виртуального офиса","6783387","200","3391693"
"-6289304117607109823","организация резервного копирования","5894040","231","2947020"
"2965058785176708706","администрирование сетей и серверов","5071399","175","1690466"
"2848109590184005075","техническая поддержка рабочих станций и ИТ сервисов","7924880","238","2641626"
"2994302052304582332","веб-разработка","8176792","303","2725597"
"-2038546902307346515","создание мобильных систем","6064888","48","3032444"
"-8328464258147580553","создание и обслуживание систем контроля доступа к портам и устройствам","9466079","27","4733039"
"2469142237839591980","организацию антивирусной защиты","2575056","231","858352"
"2616570928961448323","решения касающиеся сетевой безопасности и отражения угроз","6527286","160","3263643"
"-3680269178049521279","организация систем видеонаблюдения","2897862","312","965954"
"2516008887899560551","построение и обслуживание структурированных кабельных систем (СКС)","568492","259","189497"
"-7969534644400923505","создание и поддержка интеллектуальных медиасистем","5534753","38","1844917"
"251320525167778322","телефония","5110178","248","1703392"
"-4590959470529102714","создание виртуального офиса","6304896","301","2101632"
"-6289304117607109823","организация резервного копирования","1535464","259","767732"
"2965058785176708706","администрирование сетей и серверов","5271839","214","1757279"
"2848109590184005075","техническая поддержка рабочих станций и ИТ сервисов","4289017","248","2144508"
"2994302052304582332","веб-разработка","2046903","301","682301"
"-2038546902307346515","создание мобильных систем","1107090","125","369030"
"-8328464258147580553","создание и обслуживание систем контроля доступа к портам и устройствам","5527028","325","2763514"
"2469142237839591980","организацию антивирусной защиты","9023223","117","4511611"
"2616570928961448323","решения касающиеся сетевой безопасности и отражения угроз","1676778","135","838389"
"-3680269178049521279","организация систем видеонаблюдения","3586690","90","1793345"
"2516008887899560551","построение и обслуживание структурированных кабельных систем (СКС)","9433158","32","3144386"
"-7969534644400923505","создание и поддержка интеллектуальных медиасистем","9552061","117","3184020"
"251320525167778322","телефония","6817323","350","3408661"
"-4590959470529102714","создание виртуального офиса","6293390","106","2097796"
"-6289304117607109823","организация резервного копирования","6152171","47","3076085"
"2965058785176708706","администрирование сетей и серверов","3497246","53","1165748"
"2848109590184005075","техническая поддержка рабочих станций и ИТ сервисов","1264637","336","632318"
"2994302052304582332","веб-разработка","5403704","339","1801234"
"-2038546902307346515","создание мобильных систем","1554391","301","777195"
"-8328464258147580553","создание и обслуживание систем контроля доступа к портам и устройствам","3970150","307","1985075"
"2469142237839591980","организацию антивирусной защиты","1220095","143","610047"
"2616570928961448323","решения касающиеся сетевой безопасности и отражения угроз","5080017","264","1693339"
"-3680269178049521279","организация систем видеонаблюдения","1356566","32","452188"
"2516008887899560551","построение и обслуживание структурированных кабельных систем (СКС)","1858280","274","929140"
"-7969534644400923505","создание и поддержка интеллектуальных медиасистем","5733026","91","1911008"
"251320525167778322","телефония","3908175","103","1302725"
"-4590959470529102714","создание виртуального офиса","2688565","319","1344282"
"-6289304117607109823","организация резервного копирования","9574370","54","4787185"
"2965058785176708706","администрирование сетей и серверов","8674454","277","2891484"
"2848109590184005075","техническая поддержка рабочих станций и ИТ сервисов","9406566","246","4703283"
"2994302052304582332","веб-разработка","8712602","297","4356301"
"-2038546902307346515","создание мобильных систем","3812655","358","1906327"
"-8328464258147580553","создание и обслуживание систем контроля доступа к портам и устройствам","3167523","295","1583761"
"2469142237839591980","организацию антивирусной защиты","9545317","204","3181772"
"2616570928961448323","решения касающиеся сетевой безопасности и отражения угроз","7591476","278","3795738"
"-3680269178049521279","организация систем видеонаблюдения","724361","297","362180"
"2516008887899560551","построение и обслуживание структурированных кабельных систем (СКС)","4762227","351","1587409"
"-7969534644400923505","создание и поддержка интеллектуальных медиасистем","6812592","245","3406296"
"251320525167778322","телефония","7594604","174","2531534"
"-4590959470529102714","создание виртуального офиса","4355768","297","1451922"
"-6289304117607109823","организация резервного копирования","5034157","242","1678052"
"2965058785176708706","администрирование сетей и серверов","6016822","31","2005607"
"2848109590184005075","техническая поддержка рабочих станций и ИТ сервисов","7472123","71","3736061"
"2994302052304582332","веб-разработка","2665692","94","888564"
"-2038546902307346515","создание мобильных систем","7183004","316","2394334"
"-8328464258147580553","создание и обслуживание систем контроля доступа к портам и устройствам","5630798","315","2815399"
"2469142237839591980","организацию антивирусной защиты","7772118","220","3886059"
"2616570928961448323","решения касающиеся сетевой безопасности и отражения угроз","482702","354","160900"
"-3680269178049521279","организация систем видеонаблюдения","5990579","243","1996859"
"2516008887899560551","построение и обслуживание структурированных кабельных систем (СКС)","4808613","56","1602871"
"-7969534644400923505","создание и поддержка интеллектуальных медиасистем","7180519","207","2393506"
"251320525167778322","телефония","5129144","341","1709714"
"-4590959470529102714","создание виртуального офиса","9374713","232","3124904"
"-6289304117607109823","организация резервного копирования","2328017","209","776005"
"2965058785176708706","администрирование сетей и серверов","785911","262","392955"
"2848109590184005075","техническая поддержка рабочих станций и ИТ сервисов","4824279","56","2412139"
"2994302052304582332","веб-разработка","3420394","343","1710197"
"-2038546902307346515","создание мобильных систем","7211163","219","2403721"
"-8328464258147580553","создание и обслуживание систем контроля доступа к портам и устройствам","5954464","50","2977232"
"2469142237839591980","организацию антивирусной защиты","9969073","348","3323024"
"2616570928961448323","решения касающиеся сетевой безопасности и отражения угроз","9873154","115","4936577"
"-3680269178049521279","организация систем видеонаблюдения","4360393","64","2180196"
"2516008887899560551","построение и обслуживание структурированных кабельных систем (СКС)","4594920","145","1531640"
"-7969534644400923505","создание и поддержка интеллектуальных медиасистем","7040698","253","3520349"
"251320525167778322","телефония","5606979","112","2803489"
"-4590959470529102714","создание виртуального офиса","5683195","222","1894398"
"-6289304117607109823","организация резервного копирования","1478407","302","492802"
"2965058785176708706","администрирование сетей и серверов","9657651","104","3219217"
"2848109590184005075","техническая поддержка рабочих станций и ИТ сервисов","8735446","86","2911815"
"2994302052304582332","веб-разработка","1811708","117","905854"
"-2038546902307346515","создание мобильных систем","1057427","47","352475"
"-8328464258147580553","создание и обслуживание систем контроля доступа к портам и устройствам","7944172","286","3972086"
"2469142237839591980","организацию антивирусной защиты","454463","285","151487"
"2616570928961448323","решения касающиеся сетевой безопасности и отражения угроз","7790804","86","2596934"
"-3680269178049521279","организация систем видеонаблюдения","4090310","84","1363436"
"2516008887899560551","построение и обслуживание структурированных кабельных систем (СКС)","7329546","58","2443182"
"-7969534644400923505","создание и поддержка интеллектуальных медиасистем","1674331","155","558110"
"251320525167778322","телефония","4488826","344","2244413"
"-4590959470529102714","создание виртуального офиса","3351310","222","1675655"
"-6289304117607109823","организация резервного копирования","7656100","324","3828050"
"2965058785176708706","администрирование сетей и серверов","5870969","228","1956989"
"2848109590184005075","техническая поддержка рабочих станций и ИТ сервисов","2843015","338","947671"
"2994302052304582332","веб-разработка","4038705","332","2019352"
"-2038546902307346515","создание мобильных систем","3123975","296","1561987"
"-8328464258147580553","создание и обслуживание систем контроля доступа к портам и устройствам","4809938","129","2404969"
"2469142237839591980","организацию антивирусной защиты","4166854","111","1388951"
"2616570928961448323","решения касающиеся сетевой безопасности и отражения угроз","7915226","175","3957613"
"-3680269178049521279","организация систем видеонаблюдения","8161658","149","2720552"
"2516008887899560551","построение и обслуживание структурированных кабельных систем (СКС)","6733126","300","2244375"
"-7969534644400923505","создание и поддержка интеллектуальных медиасистем","7726439","59","3863219"
"251320525167778322","телефония","4787140","306","1595713"
"-4590959470529102714","создание виртуального офиса","5529243","277","2764621"
"-6289304117607109823","организация резервного копирования","6317333","292","2105777"
"2965058785176708706","администрирование сетей и серверов","6871730","62","2290576"
"2848109590184005075","техническая поддержка рабочих станций и ИТ сервисов","3443810","167","1721905"
"2994302052304582332","веб-разработка","4163176","317","1387725"
"-2038546902307346515","создание мобильных систем","3021110","344","1007036"
"-8328464258147580553","создание и обслуживание систем контроля доступа к портам и устройствам","2071033","216","1035516"
"2469142237839591980","организацию антивирусной защиты","9503465","170","4751732"
"2616570928961448323","решения касающиеся сетевой безопасности и отражения угроз","7012666","221","3506333"
"-3680269178049521279","организация систем видеонаблюдения","4599831","255","1533277"
"2516008887899560551","построение и обслуживание структурированных кабельных систем (СКС)","3686695","89","1843347"
"-7969534644400923505","создание и поддержка интеллектуальных медиасистем","2313755","24","771251"
"251320525167778322","телефония","9609772","361","3203257"
"-4590959470529102714","создание виртуального офиса","4488882","242","2244441"
"-6289304117607109823","организация резервного копирования","7598964","68","2532988"
"2965058785176708706","администрирование сетей и серверов","2049713","130","1024856"
"2848109590184005075","техническая поддержка рабочих станций и ИТ сервисов","8132537","177","2710845"
"2994302052304582332","веб-разработка","1988617","146","662872"
"-2038546902307346515","создание мобильных систем","3600314","295","1800157"
"-8328464258147580553","создание и обслуживание систем контроля доступа к портам и устройствам","3521828","344","1173942"
"2469142237839591980","организацию антивирусной защиты","3261219","126","1630609"
"2616570928961448323","решения касающиеся сетевой безопасности и отражения угроз","1324126","195","662063"
"-3680269178049521279","организация систем видеонаблюдения","9568834","129","4784417"
"2516008887899560551","построение и обслуживание структурированных кабельных систем (СКС)","7198136","218","2399378"
"-7969534644400923505","создание и поддержка интеллектуальных медиасистем","9488752","266","3162917"
"251320525167778322","телефония","8152337","95","4076168"
"-4590959470529102714","создание виртуального офиса","5305591","314","2652795"
"-6289304117607109823","организация резервного копирования","970757","262","323585"
"2965058785176708706","администрирование сетей и серверов","6725391","273","3362695"
"2848109590184005075","техническая поддержка рабочих станций и ИТ сервисов","862045","18","287348"
"2994302052304582332","веб-разработка","8544675","129","4272337"
"-2038546902307346515","создание мобильных систем","8310297","38","2770099"
"-8328464258147580553","создание и обслуживание систем контроля доступа к портам и устройствам","6105490","205","2035163"
"2469142237839591980","организацию антивирусной защиты","1924154","325","962077"
"2616570928961448323","решения касающиеся сетевой безопасности и отражения угроз","6178545","165","3089272"
