"Название Услуги","Ориентировочная Стоимость","Срок Исполнения","Размер Предоплаты"
"1","организацию антивирусной защиты","1582719","28","791359"
"1","решения касающиеся сетевой безопасности и отражения угроз","3935493","114","1311831"
"1","организация систем видеонаблюдения","2079261","305","1039630"
"1","построение и обслуживание структурированных кабельных систем (СКС)","9996261","71","3332087"
"1","создание и поддержка интеллектуальных медиасистем","422167","246","140722"
"1","телефония","1833231","28","916615"
"1","создание виртуального офиса","9032271","279","4516135"
"1","организация резервного копирования","497195","63","165731"
"1","администрирование сетей и серверов","2838790","32","1419395"
"1","техническая поддержка рабочих станций и ИТ сервисов","4591056","29","1530352"
"1","веб-разработка","951124","282","475562"
"1","создание мобильных систем","7696383","303","2565461"
"1","создание и обслуживание систем контроля доступа к портам и устройствам","3716355","47","1858177"
"1","организацию антивирусной защиты","4013829","100","1337943"
"1","решения касающиеся сетевой безопасности и отражения угроз","3294193","358","1098064"
"1","организация систем видеонаблюдения","7550815","300","2516938"
"1","построение и обслуживание структурированных кабельных систем (СКС)","6070493","121","3035246"
"1","создание и поддержка интеллектуальных медиасистем","3347279","61","1673639"
"1","телефония","6330447","338","2110149"
"1","создание виртуального офиса","9427735","137","3142578"
"1","организация резервного копирования","948832","173","316277"
"1","администрирование сетей и серверов","2921135","338","1460567"
"1","техническая поддержка рабочих станций и ИТ сервисов","5010353","124","1670117"
"1","веб-разработка","1333132","297","666566"
"1","создание мобильных систем","7241360","71","2413786"
"1","создание и обслуживание систем контроля доступа к портам и устройствам","4893729","126","1631243"
"1","организацию антивирусной защиты","5981506","152","1993835"
"1","решения касающиеся сетевой безопасности и отражения угроз","8165285","82","4082642"
"1","организация систем видеонаблюдения","8860882","320","2953627"
"1","построение и обслуживание структурированных кабельных систем (СКС)","8361234","351","4180617"
"1","создание и поддержка интеллектуальных медиасистем","9529416","86","3176472"
"1","телефония","3089750","207","1029916"
"1","создание виртуального офиса","8274603","293","2758201"
"1","организация резервного копирования","6849216","95","3424608"
"1","администрирование сетей и серверов","1200182","291","600091"
"1","техническая поддержка рабочих станций и ИТ сервисов","1573322","170","524440"
"1","веб-разработка","2852639","324","950879"
"1","создание мобильных систем","6275916","146","2091972"
"1","создание и обслуживание систем контроля доступа к портам и устройствам","2228285","126","1114142"
"1","организацию антивирусной защиты","5830060","305","1943353"
"1","решения касающиеся сетевой безопасности и отражения угроз","6864443","237","2288147"
"1","организация систем видеонаблюдения","714782","272","238260"
"1","построение и обслуживание структурированных кабельных систем (СКС)","8804641","329","2934880"
"1","создание и поддержка интеллектуальных медиасистем","5344722","321","2672361"
"1","телефония","7070415","165","3535207"
"1","создание виртуального офиса","1269846","308","634923"
"1","организация резервного копирования","8515050","241","4257525"
"1","администрирование сетей и серверов","8234919","302","2744973"
"1","техническая поддержка рабочих станций и ИТ сервисов","2692819","37","1346409"
"1","веб-разработка","7091946","160","2363982"
"1","создание мобильных систем","2182417","237","727472"
"1","создание и обслуживание систем контроля доступа к портам и устройствам","4086483","79","2043241"
"1","организацию антивирусной защиты","8038954","265","2679651"
"1","решения касающиеся сетевой безопасности и отражения угроз","6482433","317","2160811"
"1","организация систем видеонаблюдения","6432795","94","3216397"
"1","построение и обслуживание структурированных кабельных систем (СКС)","9532522","40","4766261"
"1","создание и поддержка интеллектуальных медиасистем","8300932","243","2766977"
"1","телефония","9219978","207","4609989"
"1","создание виртуального офиса","5584738","329","1861579"
"1","организация резервного копирования","7436494","104","2478831"
"1","администрирование сетей и серверов","854621","28","284873"
"1","техническая поддержка рабочих станций и ИТ сервисов","2983354","177","1491677"
"1","веб-разработка","5891214","212","2945607"
"1","создание мобильных систем","6221697","58","2073899"
"1","создание и обслуживание систем контроля доступа к портам и устройствам","2542339","249","847446"
"1","организацию антивирусной защиты","7114304","336","2371434"
"1","решения касающиеся сетевой безопасности и отражения угроз","2171490","81","1085745"
"1","организация систем видеонаблюдения","7738603","182","2579534"
"1","построение и обслуживание структурированных кабельных систем (СКС)","7013109","179","3506554"
"1","создание и поддержка интеллектуальных медиасистем","7030311","344","2343437"
"1","телефония","3546387","337","1182129"
"1","создание виртуального офиса","2396804","227","1198402"
"1","организация резервного копирования","7382086","182","3691043"
"1","администрирование сетей и серверов","8436808","277","2812269"
"1","техническая поддержка рабочих станций и ИТ сервисов","6600052","275","2200017"
"1","веб-разработка","184286","346","92143"
"1","создание мобильных систем","2280769","310","1140384"
"1","создание и обслуживание систем контроля доступа к портам и устройствам","7758312","233","2586104"
"1","организацию антивирусной защиты","8378060","77","4189030"
"1","решения касающиеся сетевой безопасности и отражения угроз","3803186","15","1267728"
"1","организация систем видеонаблюдения","4475879","122","1491959"
"1","построение и обслуживание структурированных кабельных систем (СКС)","5567765","210","1855921"
"1","создание и поддержка интеллектуальных медиасистем","8541833","217","4270916"
"1","телефония","5901766","35","1967255"
"1","создание виртуального офиса","9313779","304","4656889"
"1","организация резервного копирования","4340057","118","2170028"
"1","администрирование сетей и серверов","8272078","148","4136039"
"1","техническая поддержка рабочих станций и ИТ сервисов","4780824","110","2390412"
"1","веб-разработка","6544287","219","2181429"
"1","создание мобильных систем","7419193","104","3709596"
"1","создание и обслуживание систем контроля доступа к портам и устройствам","5195976","35","1731992"
"1","организацию антивирусной защиты","9588906","124","3196302"
"1","решения касающиеся сетевой безопасности и отражения угроз","8773471","252","2924490"
"1","организация систем видеонаблюдения","3676332","353","1838166"
"1","построение и обслуживание структурированных кабельных систем (СКС)","6967998","103","2322666"
"1","создание и поддержка интеллектуальных медиасистем","9808106","72","4904053"
"1","телефония","3029419","186","1514709"
"1","создание виртуального офиса","3931163","191","1310387"
"1","организация резервного копирования","2243366","187","747788"
"1","администрирование сетей и серверов","794268","215","264756"
"1","техническая поддержка рабочих станций и ИТ сервисов","3095547","282","1031849"
"1","веб-разработка","2744978","84","914992"
"1","создание мобильных систем","3965813","152","1982906"
"1","создание и обслуживание систем контроля доступа к портам и устройствам","7277190","73","2425730"
"1","организацию антивирусной защиты","7736907","162","2578969"
"1","решения касающиеся сетевой безопасности и отражения угроз","144448","130","72224"
"1","организация систем видеонаблюдения","2262318","354","1131159"
"1","построение и обслуживание структурированных кабельных систем (СКС)","9609848","289","4804924"
"1","создание и поддержка интеллектуальных медиасистем","9036189","290","4518094"
"1","телефония","7588944","360","2529648"
"1","создание виртуального офиса","8528764","53","2842921"
"1","организация резервного копирования","2020310","335","673436"
"1","администрирование сетей и серверов","4912477","128","2456238"
"1","техническая поддержка рабочих станций и ИТ сервисов","6369732","265","3184866"
"1","веб-разработка","6889147","227","2296382"
"1","создание мобильных систем","1186339","190","395446"
"1","создание и обслуживание систем контроля доступа к портам и устройствам","4272576","182","2136288"
"1","организацию антивирусной защиты","6307435","199","2102478"
"1","решения касающиеся сетевой безопасности и отражения угроз","443824","182","147941"
"1","организация систем видеонаблюдения","8485931","246","4242965"
"1","построение и обслуживание структурированных кабельных систем (СКС)","7637126","170","3818563"
"1","создание и поддержка интеллектуальных медиасистем","7678848","353","2559616"
"1","телефония","7334232","134","2444744"
"1","создание виртуального офиса","1920429","116","960214"
"1","организация резервного копирования","7443774","108","3721887"
"1","администрирование сетей и серверов","8271071","283","2757023"
"1","техническая поддержка рабочих станций и ИТ сервисов","6708734","240","3354367"
"1","веб-разработка","9083300","267","3027766"
"1","создание мобильных систем","7560424","250","3780212"
"1","создание и обслуживание систем контроля доступа к портам и устройствам","8228835","141","2742945"
"1","организацию антивирусной защиты","2994087","88","1497043"
"1","решения касающиеся сетевой безопасности и отражения угроз","1996145","359","665381"
"1","организация систем видеонаблюдения","9060982","142","4530491"
"1","построение и обслуживание структурированных кабельных систем (СКС)","7990593","286","3995296"
"1","создание и поддержка интеллектуальных медиасистем","4695815","322","1565271"
"1","телефония","7035239","23","2345079"
"1","создание виртуального офиса","4719756","173","2359878"
"1","организация резервного копирования","9117819","184","3039273"
"1","администрирование сетей и серверов","927414","239","463707"
"1","техническая поддержка рабочих станций и ИТ сервисов","8160306","77","2720102"
"1","веб-разработка","9658951","117","4829475"
"1","создание мобильных систем","3197890","262","1598945"
"1","создание и обслуживание систем контроля доступа к портам и устройствам","9340125","50","3113375"
"1","организацию антивирусной защиты","3965636","88","1982818"
"1","решения касающиеся сетевой безопасности и отражения угроз","4685210","103","2342605"
"1","организация систем видеонаблюдения","8367051","324","2789017"
"1","построение и обслуживание структурированных кабельных систем (СКС)","4501386","327","2250693"
"1","создание и поддержка интеллектуальных медиасистем","9409726","189","3136575"
"1","телефония","2420819","304","1210409"
"1","создание виртуального офиса","6726124","241","2242041"
"1","организация резервного копирования","3643876","280","1821938"
"1","администрирование сетей и серверов","1966519","246","655506"
"1","техническая поддержка рабочих станций и ИТ сервисов","5199164","295","1733054"
"1","веб-разработка","1919188","211","959594"
"1","создание мобильных систем","6343192","98","3171596"
"1","создание и обслуживание систем контроля доступа к портам и устройствам","4396300","154","2198150"
"1","организацию антивирусной защиты","331133","24","110377"
"1","решения касающиеся сетевой безопасности и отражения угроз","2577316","338","1288658"
"1","организация систем видеонаблюдения","733681","209","244560"
"1","построение и обслуживание структурированных кабельных систем (СКС)","1817956","87","908978"
"1","создание и поддержка интеллектуальных медиасистем","134878","49","44959"
"1","телефония","546350","42","273175"
"1","создание виртуального офиса","8309894","103","4154947"
"1","организация резервного копирования","149567","138","74783"
"1","администрирование сетей и серверов","5099082","180","2549541"
"1","техническая поддержка рабочих станций и ИТ сервисов","7116968","162","2372322"
"1","веб-разработка","5143470","68","2571735"
"1","создание мобильных систем","4303099","347","2151549"
"1","создание и обслуживание систем контроля доступа к портам и устройствам","2838192","228","1419096"
"1","организацию антивирусной защиты","3000589","326","1500294"
"1","решения касающиеся сетевой безопасности и отражения угроз","1879599","318","939799"
"1","организация систем видеонаблюдения","1442594","242","721297"
"1","построение и обслуживание структурированных кабельных систем (СКС)","3774179","189","1887089"
"1","создание и поддержка интеллектуальных медиасистем","9841873","164","3280624"
"1","телефония","6525587","327","3262793"
"1","создание виртуального офиса","8693683","53","4346841"
"1","организация резервного копирования","3238177","151","1619088"
"1","администрирование сетей и серверов","1080574","85","360191"
"1","техническая поддержка рабочих станций и ИТ сервисов","9068283","39","3022761"
"1","веб-разработка","234603","243","117301"
"1","создание мобильных систем","3494481","84","1747240"
"1","создание и обслуживание систем контроля доступа к портам и устройствам","9101455","287","3033818"
"1","организацию антивирусной защиты","9230254","224","4615127"
"1","решения касающиеся сетевой безопасности и отражения угроз","3846256","30","1923128"
"1","организация систем видеонаблюдения","7776101","71","2592033"
"1","построение и обслуживание структурированных кабельных систем (СКС)","9901545","216","4950772"
"1","создание и поддержка интеллектуальных медиасистем","2080586","306","1040293"
"1","телефония","5027642","35","1675880"
"1","создание виртуального офиса","7152255","198","3576127"
"1","организация резервного копирования","1296017","162","648008"
"1","администрирование сетей и серверов","4699452","255","1566484"
"1","техническая поддержка рабочих станций и ИТ сервисов","4075134","21","1358378"
"1","веб-разработка","9757552","33","3252517"
"1","создание мобильных систем","5547054","40","2773527"
"1","создание и обслуживание систем контроля доступа к портам и устройствам","7289194","326","2429731"
"1","организацию антивирусной защиты","647224","284","323612"
"1","решения касающиеся сетевой безопасности и отражения угроз","5354492","66","1784830"
"1","организация систем видеонаблюдения","8397436","265","4198718"
"1","построение и обслуживание структурированных кабельных систем (СКС)","9643341","92","4821670"
"1","создание и поддержка интеллектуальных медиасистем","3066645","223","1022215"
"1","телефония","9706585","101","4853292"
"1","создание виртуального офиса","9304906","183","4652453"
"1","организация резервного копирования","1244700","137","414900"
"1","администрирование сетей и серверов","6945947","198","3472973"
"1","техническая поддержка рабочих станций и ИТ сервисов","932342","163","310780"
"1","веб-разработка","3475217","194","1737608"
"1","создание мобильных систем","6855107","175","2285035"
"1","создание и обслуживание систем контроля доступа к портам и устройствам","1873653","259","936826"
"1","организацию антивирусной защиты","4648503","362","2324251"
"1","решения касающиеся сетевой безопасности и отражения угроз","1418865","364","709432"
"1","организация систем видеонаблюдения","7038227","119","3519113"
"1","построение и обслуживание структурированных кабельных систем (СКС)","9404478","182","3134826"
"1","создание и поддержка интеллектуальных медиасистем","6689279","141","2229759"
"1","телефония","3267529","288","1633764"
"1","создание виртуального офиса","3723410","124","1241136"
"1","организация резервного копирования","5138889","43","2569444"
"1","администрирование сетей и серверов","2150631","291","716877"
"1","техническая поддержка рабочих станций и ИТ сервисов","3890803","348","1945401"
"1","веб-разработка","2754611","283","1377305"
"1","создание мобильных систем","6596843","190","3298421"
"1","создание и обслуживание систем контроля доступа к портам и устройствам","9774378","52","3258126"
"1","организацию антивирусной защиты","5089242","165","2544621"
"1","решения касающиеся сетевой безопасности и отражения угроз","2466881","147","822293"
"1","организация систем видеонаблюдения","7510566","228","3755283"
"1","построение и обслуживание структурированных кабельных систем (СКС)","5190435","162","1730145"
"1","создание и поддержка интеллектуальных медиасистем","7553688","230","3776844"
"1","телефония","4380181","279","1460060"
"1","создание виртуального офиса","3431122","364","1143707"
"1","организация резервного копирования","2529038","24","843012"
"1","администрирование сетей и серверов","5818769","152","2909384"
"1","техническая поддержка рабочих станций и ИТ сервисов","5645544","267","1881848"
"1","веб-разработка","1388970","319","462990"
"1","создание мобильных систем","5564427","249","2782213"
"1","создание и обслуживание систем контроля доступа к портам и устройствам","7494214","147","2498071"
"1","организацию антивирусной защиты","6821474","185","3410737"
"1","решения касающиеся сетевой безопасности и отражения угроз","1502833","126","751416"
"1","организация систем видеонаблюдения","2673890","352","1336945"
"1","построение и обслуживание структурированных кабельных систем (СКС)","5567926","207","2783963"
"1","создание и поддержка интеллектуальных медиасистем","8197744","256","4098872"
"1","телефония","7964255","45","2654751"
"1","создание виртуального офиса","4579744","73","2289872"
"1","организация резервного копирования","5351191","281","1783730"
"1","администрирование сетей и серверов","5346547","208","2673273"
"1","техническая поддержка рабочих станций и ИТ сервисов","6602475","344","2200825"
"1","веб-разработка","4856831","56","2428415"
"1","создание мобильных систем","5762989","53","2881494"
"1","создание и обслуживание систем контроля доступа к портам и устройствам","9901205","204","3300401"
"1","организацию антивирусной защиты","1509431","249","754715"
"1","решения касающиеся сетевой безопасности и отражения угроз","6034307","316","2011435"
"1","организация систем видеонаблюдения","615717","321","205239"
"1","построение и обслуживание структурированных кабельных систем (СКС)","4914615","201","2457307"
"1","создание и поддержка интеллектуальных медиасистем","4333203","17","1444401"
"1","телефония","9651649","125","4825824"
"1","создание виртуального офиса","8370865","272","4185432"
"1","организация резервного копирования","2019206","68","1009603"
"1","администрирование сетей и серверов","9930095","91","3310031"
"1","техническая поддержка рабочих станций и ИТ сервисов","1573850","200","524616"
"1","веб-разработка","6805760","341","3402880"
"1","создание мобильных систем","1373613","178","686806"
"1","создание и обслуживание систем контроля доступа к портам и устройствам","3312896","133","1104298"
"1","организацию антивирусной защиты","5252581","81","2626290"
"1","решения касающиеся сетевой безопасности и отражения угроз","6560345","287","3280172"
"1","организация систем видеонаблюдения","2922275","117","1461137"
"1","построение и обслуживание структурированных кабельных систем (СКС)","506670","63","253335"
"1","создание и поддержка интеллектуальных медиасистем","260875","188","130437"
"1","телефония","2063764","74","687921"
"1","создание виртуального офиса","6616133","76","3308066"
"1","организация резервного копирования","5789304","75","2894652"
"1","администрирование сетей и серверов","218124","267","109062"
"1","техническая поддержка рабочих станций и ИТ сервисов","5668277","291","2834138"
"1","веб-разработка","2830750","137","943583"
"1","создание мобильных систем","2565636","80","855212"
"1","создание и обслуживание систем контроля доступа к портам и устройствам","4804287","118","1601429"
"1","организацию антивирусной защиты","5110214","290","2555107"
"1","решения касающиеся сетевой безопасности и отражения угроз","1042818","352","347606"
"1","организация систем видеонаблюдения","5946951","61","2973475"
"1","построение и обслуживание структурированных кабельных систем (СКС)","151062","239","75531"
"1","создание и поддержка интеллектуальных медиасистем","3236144","353","1618072"
"1","телефония","3899610","73","1949805"
"1","создание виртуального офиса","393517","280","196758"
"1","организация резервного копирования","1067648","306","533824"
"1","администрирование сетей и серверов","4083381","323","1361127"
"1","техническая поддержка рабочих станций и ИТ сервисов","6270586","197","3135293"
"1","веб-разработка","9613382","241","3204460"
"1","создание мобильных систем","8030856","106","4015428"
"1","создание и обслуживание систем контроля доступа к портам и устройствам","8985645","168","2995215"
"1","организацию антивирусной защиты","9650351","245","3216783"
"1","решения касающиеся сетевой безопасности и отражения угроз","764333","333","254777"
"1","организация систем видеонаблюдения","8787482","221","2929160"
"1","построение и обслуживание структурированных кабельных систем (СКС)","4813754","101","2406877"
"1","создание и поддержка интеллектуальных медиасистем","1827124","76","609041"
"1","телефония","1683638","330","841819"
"1","создание виртуального офиса","1095142","161","547571"
"1","организация резервного копирования","6431434","143","3215717"
"1","администрирование сетей и серверов","2079907","364","693302"
"1","техническая поддержка рабочих станций и ИТ сервисов","1564020","136","782010"
"1","веб-разработка","7520317","36","2506772"
"1","создание мобильных систем","2431722","15","810574"
"1","создание и обслуживание систем контроля доступа к портам и устройствам","1567784","90","522594"
"1","организацию антивирусной защиты","8404708","19","2801569"
"1","решения касающиеся сетевой безопасности и отражения угроз","4459608","123","2229804"
"1","организация систем видеонаблюдения","1106466","193","368822"
"1","построение и обслуживание структурированных кабельных систем (СКС)","6211697","112","2070565"
"1","создание и поддержка интеллектуальных медиасистем","8739321","110","4369660"
"1","телефония","8807641","212","4403820"
"1","создание виртуального офиса","427824","325","142608"
"1","организация резервного копирования","7665890","353","3832945"
"1","администрирование сетей и серверов","2656325","85","1328162"
"1","техническая поддержка рабочих станций и ИТ сервисов","2192457","70","730819"
"1","веб-разработка","7848292","260","3924146"
"1","создание мобильных систем","2306246","136","1153123"
"1","создание и обслуживание систем контроля доступа к портам и устройствам","7309216","325","2436405"
"1","организацию антивирусной защиты","3780960","20","1260320"
"1","решения касающиеся сетевой безопасности и отражения угроз","1789654","16","596551"
"1","организация систем видеонаблюдения","8119743","30","4059871"
"1","построение и обслуживание структурированных кабельных систем (СКС)","7981304","166","2660434"
"1","создание и поддержка интеллектуальных медиасистем","2775875","266","1387937"
"1","телефония","9416607","244","3138869"
"1","создание виртуального офиса","5452574","199","1817524"
"1","организация резервного копирования","8980342","125","4490171"
"1","администрирование сетей и серверов","3580551","284","1193517"
"1","техническая поддержка рабочих станций и ИТ сервисов","7657658","348","2552552"
"1","веб-разработка","8681166","257","4340583"
"1","создание мобильных систем","165737","30","82868"
"1","создание и обслуживание систем контроля доступа к портам и устройствам","7449555","180","3724777"
"1","организацию антивирусной защиты","3034200","160","1011400"
"1","решения касающиеся сетевой безопасности и отражения угроз","7554955","272","2518318"
"1","организация систем видеонаблюдения","2081585","42","1040792"
"1","построение и обслуживание структурированных кабельных систем (СКС)","3488644","257","1744322"
"1","создание и поддержка интеллектуальных медиасистем","4099034","280","2049517"
"1","телефония","3509744","225","1754872"
"1","создание виртуального офиса","3925417","247","1308472"
"1","организация резервного копирования","9019627","250","4509813"
"1","администрирование сетей и серверов","797487","146","265829"
"1","техническая поддержка рабочих станций и ИТ сервисов","4198862","106","2099431"
"1","веб-разработка","4109042","146","1369680"
"1","создание мобильных систем","8627121","71","4313560"
"1","создание и обслуживание систем контроля доступа к портам и устройствам","3551627","285","1183875"
"1","организацию антивирусной защиты","2067000","280","689000"
"1","решения касающиеся сетевой безопасности и отражения угроз","1401689","143","467229"
"1","организация систем видеонаблюдения","735386","113","245128"
"1","построение и обслуживание структурированных кабельных систем (СКС)","9784384","293","3261461"
"1","создание и поддержка интеллектуальных медиасистем","561531","340","187177"
"1","телефония","6827012","236","3413506"
"1","создание виртуального офиса","8699879","86","2899959"
"1","организация резервного копирования","9887515","218","4943757"
"1","администрирование сетей и серверов","6000044","74","2000014"
"1","техническая поддержка рабочих станций и ИТ сервисов","4529342","128","2264671"
"1","веб-разработка","4616181","53","1538727"
"1","создание мобильных систем","8140573","128","2713524"
"1","создание и обслуживание систем контроля доступа к портам и устройствам","3741529","169","1247176"
"1","организацию антивирусной защиты","9359580","266","3119860"
"1","решения касающиеся сетевой безопасности и отражения угроз","3290948","257","1645474"
"1","организация систем видеонаблюдения","5329492","33","1776497"
"1","построение и обслуживание структурированных кабельных систем (СКС)","7155553","253","3577776"
"1","создание и поддержка интеллектуальных медиасистем","756107","272","378053"
"1","телефония","5086226","355","2543113"
"1","создание виртуального офиса","7201174","95","2400391"
"1","организация резервного копирования","4617503","206","1539167"
"1","администрирование сетей и серверов","4968376","124","2484188"
"1","техническая поддержка рабочих станций и ИТ сервисов","9644197","55","3214732"
"1","веб-разработка","5216122","294","1738707"
"1","создание мобильных систем","6485282","84","2161760"
"1","создание и обслуживание систем контроля доступа к портам и устройствам","9954268","182","4977134"
"1","организацию антивирусной защиты","3876263","146","1292087"
"1","решения касающиеся сетевой безопасности и отражения угроз","9930355","184","3310118"
"1","организация систем видеонаблюдения","6567352","311","2189117"
"1","построение и обслуживание структурированных кабельных систем (СКС)","1109442","93","369814"
"1","создание и поддержка интеллектуальных медиасистем","3905131","143","1301710"
"1","телефония","6145513","153","3072756"
"1","создание виртуального офиса","8917096","237","4458548"
"1","организация резервного копирования","5346871","51","1782290"
"1","администрирование сетей и серверов","765871","242","255290"
"1","техническая поддержка рабочих станций и ИТ сервисов","5531061","164","2765530"
"1","веб-разработка","8683487","303","2894495"
"1","создание мобильных систем","1932236","229","966118"
"1","создание и обслуживание систем контроля доступа к портам и устройствам","9195290","267","4597645"
"1","организацию антивирусной защиты","9982201","233","3327400"
"1","решения касающиеся сетевой безопасности и отражения угроз","7918083","221","2639361"
"1","организация систем видеонаблюдения","8393291","175","4196645"
"1","построение и обслуживание структурированных кабельных систем (СКС)","6324772","207","2108257"
"1","создание и поддержка интеллектуальных медиасистем","9762939","177","4881469"
"1","телефония","5880675","134","2940337"
"1","создание виртуального офиса","216660","205","72220"
"1","организация резервного копирования","6566229","249","2188743"
"1","администрирование сетей и серверов","7803804","116","2601268"
"1","техническая поддержка рабочих станций и ИТ сервисов","237615","177","118807"
"1","веб-разработка","5158610","341","1719536"
"1","создание мобильных систем","4996645","116","1665548"
"1","создание и обслуживание систем контроля доступа к портам и устройствам","6323864","38","2107954"
"1","организацию антивирусной защиты","658500","14","219500"
"1","решения касающиеся сетевой безопасности и отражения угроз","7364671","76","3682335"
"1","организация систем видеонаблюдения","3325891","153","1108630"
"1","построение и обслуживание структурированных кабельных систем (СКС)","1352924","198","676462"
"1","создание и поддержка интеллектуальных медиасистем","7604895","102","2534965"
"1","телефония","4225776","54","1408592"
"1","создание виртуального офиса","9413041","125","3137680"
"1","организация резервного копирования","9272895","205","4636447"
"1","администрирование сетей и серверов","4175379","320","1391793"
"1","техническая поддержка рабочих станций и ИТ сервисов","8132030","68","4066015"
"1","веб-разработка","4829677","117","1609892"
"1","создание мобильных систем","7638175","349","2546058"
"1","создание и обслуживание систем контроля доступа к портам и устройствам","4925750","216","1641916"
"1","организацию антивирусной защиты","8488851","272","4244425"
"1","решения касающиеся сетевой безопасности и отражения угроз","2506186","133","1253093"
"1","организация систем видеонаблюдения","8280282","103","2760094"
"1","построение и обслуживание структурированных кабельных систем (СКС)","7600150","333","3800075"
"1","создание и поддержка интеллектуальных медиасистем","9262030","49","3087343"
"1","телефония","1723228","169","861614"
"1","создание виртуального офиса","815077","22","271692"
"1","организация резервного копирования","387560","149","193780"
"1","администрирование сетей и серверов","8161458","106","2720486"
"1","техническая поддержка рабочих станций и ИТ сервисов","1123923","268","561961"
"1","веб-разработка","3971659","89","1323886"
"1","создание мобильных систем","7526753","188","2508917"
"1","создание и обслуживание систем контроля доступа к портам и устройствам","8680593","268","2893531"
"1","организацию антивирусной защиты","9342751","122","4671375"
"1","решения касающиеся сетевой безопасности и отражения угроз","1937702","359","968851"
"1","организация систем видеонаблюдения","3016381","234","1005460"
"1","построение и обслуживание структурированных кабельных систем (СКС)","9075152","208","4537576"
"1","создание и поддержка интеллектуальных медиасистем","6992658","237","3496329"
"1","телефония","3523123","200","1761561"
"1","создание виртуального офиса","3233565","161","1616782"
"1","организация резервного копирования","6213912","243","2071304"
"1","администрирование сетей и серверов","6104003","196","3052001"
